name,node_id,osm_node_id,x_coord,y_coord,zone_id,TAZ_ID,geometry,notes,old_node_id,is_boundary,activity_type,poi_id
,95374,11457246922.0,-76.9854549,38.8953385,,,POINT (-76.9854549 38.8953385),,95195.0,0.0,footway,
,95375,11457246924.0,-76.9854225,38.8953709,,,POINT (-76.9854225 38.8953709),,95196.0,1.0,footway,
,95376,11457246926.0,-76.9854156,38.8954406,,,POINT (-76.9854156 38.8954406),,95197.0,0.0,footway,
,95377,11457246931.0,-76.9854111,38.8954992,,,POINT (-76.9854111 38.8954992),,95198.0,0.0,footway,
,95378,11457246930.0,-76.9854185,38.8957371,,,POINT (-76.9854185 38.8957371),,95199.0,0.0,footway,
,95379,11457246933.0,-76.9854127,38.8957035,,,POINT (-76.9854127 38.8957035),,95200.0,0.0,footway,
,95380,11457253586.0,-76.9855861,38.8949135,,,POINT (-76.9855861 38.8949135),,95201.0,0.0,footway,
,95381,11457253588.0,-76.9846134,38.8947258,,,POINT (-76.9846134 38.8947258),,95202.0,1.0,footway,
,95382,11457253590.0,-76.9845225,38.8947256,,,POINT (-76.9845225 38.8947256),,95203.0,0.0,footway,
,95383,11458644875.0,-76.9837321,38.8947223,,,POINT (-76.9837321 38.8947223),,95204.0,0.0,footway,
,95384,11458415220.0,-76.9837141,38.8947223,,,POINT (-76.9837141 38.8947223),,95205.0,-1.0,footway,
,95385,11458415213.0,-76.9837091,38.8948567,,,POINT (-76.9837091 38.8948567),,95206.0,0.0,footway,
,95386,11458415211.0,-76.9837397,38.8948385,,,POINT (-76.9837397 38.8948385),,95207.0,0.0,footway,
,95387,11458415215.0,-76.9835874,38.8948539,,,POINT (-76.9835874 38.8948539),,95208.0,-1.0,footway,
,95388,11458415216.0,-76.9837392,38.8947413,,,POINT (-76.9837392 38.8947413),,95209.0,1.0,footway,
,95389,11458415218.0,-76.9835839,38.8947284,,,POINT (-76.9835839 38.8947284),,95210.0,0.0,footway,
,95390,11458415221.0,-76.9835557,38.8947468,,,POINT (-76.9835557 38.8947468),,95211.0,1.0,footway,
,95391,11458415223.0,-76.9835588,38.8948325,,,POINT (-76.9835588 38.8948325),,95212.0,0.0,footway,
,95392,11458415224.0,-76.9835589,38.8947302,,,POINT (-76.9835589 38.8947302),,95213.0,0.0,footway,
,95393,11458415226.0,-76.9822819,38.8948499,,,POINT (-76.9822819 38.8948499),,95214.0,0.0,footway,
,95394,11458415227.0,-76.9822603,38.8948562,,,POINT (-76.9822603 38.8948562),,95215.0,0.0,footway,
,95395,11458415225.0,-76.9822829,38.8948318,,,POINT (-76.9822829 38.8948318),,95216.0,0.0,footway,
,95396,11458415229.0,-76.9821763,38.8948561,,,POINT (-76.9821763 38.8948561),,95217.0,-1.0,footway,
,95397,11458415230.0,-76.9822994,38.8947505,,,POINT (-76.9822994 38.8947505),,95218.0,1.0,footway,
,95398,11458415232.0,-76.9821692,38.8947208,,,POINT (-76.9821692 38.8947208),,95219.0,0.0,footway,
,95399,11458415234.0,-76.9822594,38.8947166,,,POINT (-76.9822594 38.8947166),,95220.0,-1.0,footway,
,95400,11458415237.0,-76.982146,38.8948308,,,POINT (-76.982146 38.8948308),,95221.0,0.0,footway,
,95401,11458415235.0,-76.9821394,38.8947456,,,POINT (-76.9821394 38.8947456),,95222.0,1.0,footway,
,95402,11458415238.0,-76.9821483,38.8947298,,,POINT (-76.9821483 38.8947298),,95223.0,0.0,footway,
,95403,11458415239.0,-76.9821567,38.8948492,,,POINT (-76.9821567 38.8948492),,95224.0,0.0,footway,
,95404,11458415240.0,-76.9808484,38.8948294,,,POINT (-76.9808484 38.8948294),,95225.0,0.0,footway,
,95405,11458415241.0,-76.9808488,38.8948474,,,POINT (-76.9808488 38.8948474),,95226.0,0.0,footway,
,95406,11458415243.0,-76.9808196,38.8948595,,,POINT (-76.9808196 38.8948595),,95227.0,0.0,footway,
,95407,11458415245.0,-76.9807262,38.8948585,,,POINT (-76.9807262 38.8948585),,95228.0,-1.0,footway,
,95408,11458415246.0,-76.9808481,38.8947468,,,POINT (-76.9808481 38.8947468),,95229.0,1.0,footway,
,95409,11458415250.0,-76.980816,38.8947194,,,POINT (-76.980816 38.8947194),,95230.0,-1.0,footway,
,95410,11458415248.0,-76.9807182,38.8947171,,,POINT (-76.9807182 38.8947171),,95231.0,0.0,footway,
,95411,11458415253.0,-76.9806828,38.8948328,,,POINT (-76.9806828 38.8948328),,95232.0,0.0,footway,
,95412,11458415251.0,-76.980684,38.8947446,,,POINT (-76.980684 38.8947446),,95233.0,1.0,footway,
,95413,11458415254.0,-76.980684,38.8947266,,,POINT (-76.980684 38.8947266),,95234.0,0.0,footway,
,95414,11458415255.0,-76.9806957,38.8948486,,,POINT (-76.9806957 38.8948486),,95235.0,0.0,footway,
,95415,11458644869.0,-76.9822755,38.8947342,,,POINT (-76.9822755 38.8947342),,95236.0,0.0,footway,
,95416,11458644870.0,-76.9808479,38.8947296,,,POINT (-76.9808479 38.8947296),,95237.0,0.0,footway,
,95417,11458644872.0,-76.9821524,38.893471,,,POINT (-76.9821524 38.893471),,95238.0,0.0,footway,
,95418,11458644874.0,-76.9822817,38.8934009,,,POINT (-76.9822817 38.8934009),,95239.0,-1.0,footway,
,95419,11458644879.0,-76.9835631,38.8935628,,,POINT (-76.9835631 38.8935628),,95240.0,0.0,footway,
,95420,11458644877.0,-76.9835446,38.8934014,,,POINT (-76.9835446 38.8934014),,95241.0,1.0,footway,
,95421,11455868916.0,-76.9835864,38.8933906,,,POINT (-76.9835864 38.8933906),,95242.0,0.0,footway,
,95422,11458644878.0,-76.9835575,38.8934855,,,POINT (-76.9835575 38.8934855),,95243.0,0.0,footway,
,95423,12626257463.0,-76.9835574,38.8935033,,,POINT (-76.9835574 38.8935033),,95244.0,0.0,footway,
,95424,12626257460.0,-76.9835569,38.8935165,,,POINT (-76.9835569 38.8935165),,95245.0,0.0,footway,
,95425,11458644880.0,-76.98358,38.8935652,,,POINT (-76.98358 38.8935652),,95246.0,-1.0,footway,
,95426,11458644881.0,-76.9837157,38.893599,,,POINT (-76.9837157 38.893599),,95247.0,0.0,footway,
,95427,11458644882.0,-76.9837639,38.8936032,,,POINT (-76.9837639 38.8936032),,95248.0,0.0,footway,
,95428,12626257462.0,-76.9837578,38.8936114,,,POINT (-76.9837578 38.8936114),,95249.0,0.0,footway,
,95429,11455868918.0,-76.9837645,38.8934809,,,POINT (-76.9837645 38.8934809),,95250.0,0.0,footway,
,95430,12626257466.0,-76.9837684,38.8935446,,,POINT (-76.9837684 38.8935446),,95251.0,0.0,footway,
,95431,11457246879.0,-76.9837167,38.893424,,,POINT (-76.9837167 38.893424),,95252.0,-1.0,footway,
,95432,11458644890.0,-76.9821088,38.8932404,,,POINT (-76.9821088 38.8932404),,95253.0,0.0,footway,
,95433,11458644889.0,-76.9821095,38.8932764,,,POINT (-76.9821095 38.8932764),,95254.0,1.0,footway,
,95434,11512141432.0,-76.9821094,38.8933676,,,POINT (-76.9821094 38.8933676),,95255.0,0.0,footway,
,95435,11512141428.0,-76.9821095,38.8933777,,,POINT (-76.9821095 38.8933777),,95256.0,0.0,footway,
,95436,11512141431.0,-76.9821093,38.8933373,,,POINT (-76.9821093 38.8933373),,95257.0,0.0,footway,
,95437,11458644891.0,-76.9821098,38.8933987,,,POINT (-76.9821098 38.8933987),,95258.0,0.0,footway,
,95438,11458644893.0,-76.9823486,38.8932735,,,POINT (-76.9823486 38.8932735),,95259.0,1.0,footway,
,95439,11510237864.0,-76.982349,38.8933101,,,POINT (-76.982349 38.8933101),,95260.0,0.0,footway,
,95440,11512141433.0,-76.9823039,38.8933672,,,POINT (-76.9823039 38.8933672),,95261.0,0.0,footway,
,95441,11510237866.0,-76.9823039,38.893377,,,POINT (-76.9823039 38.893377),,95262.0,0.0,footway,
,95442,12607890325.0,-76.9819494,38.8934709,,,POINT (-76.9819494 38.8934709),,95263.0,0.0,footway,
,95443,12607890319.0,-76.9810489,38.8934707,,,POINT (-76.9810489 38.8934707),,95264.0,0.0,footway,
,95444,11458644900.0,-76.9808571,38.8934707,,,POINT (-76.9808571 38.8934707),,95265.0,0.0,footway,
,95445,11512141429.0,-76.9822695,38.8933674,,,POINT (-76.9822695 38.8933674),,95266.0,1.0,footway,
,95446,11458644892.0,-76.9821748,38.8933677,,,POINT (-76.9821748 38.8933677),,95267.0,0.0,footway,
,95447,11458631124.0,-76.9850538,38.8961861,,,POINT (-76.9850538 38.8961861),,95268.0,0.0,footway,
,95448,11458631125.0,-76.9850679,38.8961656,,,POINT (-76.9850679 38.8961656),,95269.0,-1.0,footway,
,95449,11458631123.0,-76.9850182,38.89618,,,POINT (-76.9850182 38.89618),,95270.0,1.0,footway,
