name,node_id,osm_node_id,x_coord,y_coord,zone_id,TAZ_ID,geometry,notes,old_node_id,is_boundary,activity_type,poi_id
,35434,4365422605.0,-77.0778508,38.9070715,,,POINT (-77.0778508 38.9070715),,35255.0,0.0,unclassified,
,35435,10578020904.0,-77.0051975,38.8795197,,,POINT (-77.0051975 38.8795197),,35256.0,0.0,service,
,35436,10578020905.0,-77.0052329,38.8796196,,,POINT (-77.0052329 38.8796196),,35257.0,0.0,service,
,35437,6744643960.0,-77.0162422,38.85017,,,POINT (-77.0162422 38.85017),,35258.0,2.0,service,
,35438,7669414275.0,-77.0765186,38.9615844,,,POINT (-77.0765186 38.9615844),,35259.0,0.0,service,
,35439,6752876958.0,-77.0765178,38.96102,,,POINT (-77.0765178 38.96102),,35260.0,0.0,secondary,
,35440,4089959612.0,-77.03484,38.9192653,,,POINT (-77.03484 38.9192653),,35261.0,0.0,footway,
,35441,5580387051.0,-77.0347779,38.9192703,,,POINT (-77.0347779 38.9192703),,35262.0,0.0,cycleway,
,35442,4089959614.0,-77.0346901,38.9192687,,,POINT (-77.0346901 38.9192687),,35263.0,-1.0,footway,
,35443,5580387053.0,-77.0347585,38.9191135,,,POINT (-77.0347585 38.9191135),,35264.0,0.0,cycleway,
,35444,4089959610.0,-77.0348249,38.9191135,,,POINT (-77.0348249 38.9191135),,35265.0,-1.0,footway,
,35445,6762346553.0,-76.9513081,38.898569,,,POINT (-76.9513081 38.898569),,35266.0,2.0,residential,
,35446,49858119.0,-76.994934,38.915701,,,POINT (-76.994934 38.915701),,35267.0,0.0,residential,
,35447,49732548.0,-76.9952176,38.8518428,,,POINT (-76.9952176 38.8518428),,35268.0,0.0,residential,
,35448,49898383.0,-76.9943273,38.8518164,,,POINT (-76.9943273 38.8518164),,35269.0,0.0,residential,
,35449,9468482750.0,-76.9945175,38.851822,,,POINT (-76.9945175 38.851822),,35270.0,0.0,residential,
,35450,6773146066.0,-76.999534,38.8534484,,,POINT (-76.999534 38.8534484),,35271.0,2.0,service,
,35451,6773146061.0,-77.0000198,38.853287,,,POINT (-77.0000198 38.853287),,35272.0,0.0,service,
