link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,vdf_fftt,vdf_toll,link_type,vdf_alpha,vdf_beta,vdf_plf,lanes,capacity,ref_volume,obs_volume,geometry
22872,1901,20,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.2593872 47.510115, -122.25692209920628 47.50603475238095)"
22988,1901,1900,1,97.98,0.060881949392160004,45,27.96170364,0.130732,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.2593872 47.510115, -122.2603172 47.5107316)"
22990,1901,3338,1,65.18,0.040500974294560003,45,27.96170364,0.0869546666666666,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.2593872 47.510115, -122.2587654 47.509707)"
22874,1902,20,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.2619047 47.5117628, -122.25692209920628 47.50603475238095)"
22982,1902,773,1,18.51,0.011501580763920001,45,27.96170364,0.0246826666666666,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.2619047 47.5117628, -122.2620687 47.5118869)"
22974,1902,1900,1,165.6,0.1028990693952,45,27.96170364,0.2209013333333333,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.2619047 47.5117628, -122.2603172 47.5107316)"
675,1903,11,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3415967 47.517329, -122.33878271973688 47.51230254736844)"
3812,1903,1904,1,20.59,0.01279403284328,45,27.96170364,0.027368,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3415967 47.517329, -122.3418645 47.5172915)"
677,1904,11,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3418645 47.5172915, -122.33878271973688 47.51230254736844)"
3811,1904,5112,1,77.04,0.04787043663168,45,27.96170364,0.102836,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3418645 47.5172915, -122.3428878 47.5172926)"
3808,1904,5782,1,106.7,0.0663003061864,45,27.96170364,0.142272,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3418645 47.5172915, -122.340448 47.5172622)"
11849,1905,50,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3368442 47.6044432, -122.337239186508 47.6062134238095)"
11828,1905,636,1,43.94,0.02730305017648,65,40.38912748,0.0405839999999999,0,3,0.6,3,1,2,2000,0.0,0,"LINESTRING (-122.3368442 47.6044432, -122.337344 47.6042382)"
11851,1906,50,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3368943 47.6054068, -122.337239186508 47.6062134238095)"
11830,1906,2323,1,93.04,0.05781237570368,45,27.96170364,0.1241413333333333,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3368943 47.6054068, -122.337541 47.6061206)"
11874,1906,2324,1,93.09,0.05784344426328,45,27.96170364,0.1241413333333333,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3368943 47.6054068, -122.3362467 47.6046928)"
11832,1906,2325,1,98.03,0.060913017951760004,45,27.96170364,0.1307279999999999,0,5,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3368943 47.6054068, -122.3357869 47.6058727)"
11623,1907,50,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.335548 47.6030228, -122.337239186508 47.6062134238095)"
11690,1907,631,1,42.93,0.02667546527256,45,27.96170364,0.0572493333333333,0,5,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.335548 47.6030228, -122.3360402 47.6028268)"
11853,1908,50,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.335618 47.6040006, -122.337239186508 47.6062134238095)"
11447,1908,2210,1,96.31,0.05984425950152,45,27.96170364,0.1284546666666666,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.335618 47.6040006, -122.3349486 47.6032617)"
11878,1908,2324,1,90.28,0.05609739121376,45,27.96170364,0.1204173333333333,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.335618 47.6040006, -122.3362467 47.6046928)"
11756,1908,2369,1,98.96,0.06149089316032,65,40.38912748,0.0913873846153846,0,3,0.6,3,1,2,2000,1172.652595342432,0,"LINESTRING (-122.335618 47.6040006, -122.334488 47.6044575)"
8823,1909,91,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3820542 47.6484615, -122.38638489223295 47.65503487572816)"
8889,1909,1669,1,96.07,0.059695130415439994,45,27.96170364,0.128136,0,5,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3820542 47.6484615, -122.3833333 47.6484742)"
8877,1909,1910,1,207.63,0.12901530059496,45,27.96170364,0.2769213333333333,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3820542 47.6484615, -122.3820467 47.6503297)"
8801,1909,1911,1,238.36,0.14811003732512001,45,27.96170364,0.3179546666666666,0,4,0.6,3,1,1,1400,0.7876034689946821,0,"LINESTRING (-122.3820542 47.6484615, -122.3788803 47.6484667)"
8891,1909,1912,1,208.19,0.12936326846248,45,27.96170364,0.2778146666666666,0,5,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3820542 47.6484615, -122.3820699 47.6465883)"
8825,1910,91,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3820467 47.6503297, -122.38638489223295 47.65503487572816)"
8878,1910,1909,1,207.63,0.12901530059496,45,27.96170364,0.2769213333333333,0,4,0.6,3,1,1,1400,0.7876034689946821,0,"LINESTRING (-122.3820467 47.6503297, -122.3820542 47.6484615)"
8897,1910,4462,1,224.35,0.1394046269252,45,27.96170364,0.299212,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3820467 47.6503297, -122.3832914 47.6521648)"
8711,1911,114,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3788803 47.6484667, -122.36867932291663 47.64692702430556)"
8802,1911,1909,1,238.36,0.14811003732512001,45,27.96170364,0.3179546666666666,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3788803 47.6484667, -122.3820542 47.6484615)"
8968,1911,2755,1,104.61,0.06500164039512,45,27.96170364,0.1395426666666666,0,4,0.6,3,1,1,1400,0.7876034689946821,0,"LINESTRING (-122.3788803 47.6484667, -122.3774874 47.6484656)"
8827,1912,91,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3820699 47.6465883, -122.38638489223295 47.65503487572816)"
8892,1912,1909,1,208.19,0.12936326846248,45,27.96170364,0.2778146666666666,0,5,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3820699 47.6465883, -122.3820542 47.6484615)"
8895,1912,4555,1,52.25,0.032466644782,45,27.96170364,0.0695933333333333,0,5,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3820699 47.6465883, -122.382241 47.6461326)"
21583,1913,106,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3008994 47.6631531, -122.30362272499998 47.6652415125)"
20272,1913,1865,1,295.17,0.18341013474264,65,40.38912748,0.2725901538461538,0,3,0.6,3,1,2,2000,1011.530592088609,0,"LINESTRING (-122.3008994 47.6631531, -122.300912 47.6604973)"
21667,1913,6491,1,140.28,0.08716595081376,65,40.38912748,0.1295215384615384,0,3,0.6,3,1,2,2000,1293.6223358365726,0,"LINESTRING (-122.3008994 47.6631531, -122.300906 47.6644153)"
25980,1914,61,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3608341 47.7123713, -122.3540467492958 47.71728763802817)"
26051,1914,467,1,201.32,0.12509444837344,45,27.96170364,0.26856,0,5,0.6,3,1,1,1400,1644.490205773473,0,"LINESTRING (-122.3608341 47.7123713, -122.3609018 47.7141821)"
26045,1914,2607,1,87.33,0.05426434619736,45,27.96170364,0.1163733333333333,0,5,0.6,3,1,1,1400,1276.2037100132886,0,"LINESTRING (-122.3608341 47.7123713, -122.3608335 47.7115855)"
25982,1915,61,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3609066 47.7160025, -122.3540467492958 47.71728763802817)"
26041,1915,467,1,202.32,0.12571581956544,45,27.96170364,0.2699573333333334,0,5,0.6,3,1,1,1400,1276.2037100132886,0,"LINESTRING (-122.3609066 47.7160025, -122.3609018 47.7141821)"
26053,1915,3927,1,202.07,0.12556047676744,45,27.96170364,0.2694,0,5,0.6,3,1,1,1400,1644.490205773473,0,"LINESTRING (-122.3609066 47.7160025, -122.360951 47.7178204)"
14270,1916,33,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3047088 47.5869318, -122.30907336666672 47.587609897916685)"
15221,1916,1632,1,40.57,0.02520902925944,65,40.38912748,0.0374390769230769,0,3,0.6,3,1,2,2000,621.7110847408544,0,"LINESTRING (-122.3047088 47.5869318, -122.30447 47.5866045)"
15173,1916,1917,1,54.51,0.03387094367592,65,40.38912748,0.0503612307692307,0,3,0.6,3,1,2,2000,0.0,0,"LINESTRING (-122.3047088 47.5869318, -122.3050688 47.5873575)"
14272,1917,33,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3050688 47.5873575, -122.30907336666672 47.587609897916685)"
15174,1917,1916,1,54.51,0.03387094367592,65,40.38912748,0.0503612307692307,0,3,0.6,3,1,2,2000,621.7110847408544,0,"LINESTRING (-122.3050688 47.5873575, -122.3047088 47.5869318)"
15279,1917,5653,1,47.01,0.02921065973592,65,40.38912748,0.0433633846153846,0,3,0.6,3,1,2,2000,0.0,0,"LINESTRING (-122.3050688 47.5873575, -122.3053388 47.587739)"
14274,1918,33,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3026966 47.5869239, -122.30907336666672 47.587609897916685)"
