node_id,zone_id,x_coord,y_coord,geometry
1,1,-122.32957034329608,47.57870824273741,POINT (-122.32957034329608 47.57870824273741)
2,2,-122.32494365443785,47.54630901715976,POINT (-122.32494365443785 47.54630901715976)
3,3,-122.31555766041664,47.74024804166666,POINT (-122.31555766041664 47.74024804166666)
4,4,-122.3263516285714,47.53054928253967,POINT (-122.3263516285714 47.53054928253967)
5,5,-122.3480168494624,47.525776753763445,POINT (-122.3480168494624 47.525776753763445)
6,6,-122.28250469600002,47.52214294000001,POINT (-122.28250469600002 47.52214294000001)
7,7,-122.26460023,47.52166189454544,POINT (-122.26460023 47.52166189454544)
8,8,-122.38060823538464,47.512850561538464,POINT (-122.38060823538464 47.512850561538464)
9,9,-122.38312566734696,47.50696361836735,POINT (-122.38312566734696 47.50696361836735)
10,10,-122.28477630202022,47.50638571818183,POINT (-122.28477630202022 47.50638571818183)
11,11,-122.33878271973688,47.51230254736844,POINT (-122.33878271973688 47.51230254736844)
12,12,-122.3610465475,47.512906585,POINT (-122.3610465475 47.512906585)
13,13,-122.28529892037037,47.53691076481481,POINT (-122.28529892037037 47.53691076481481)
14,14,-122.29713935465116,47.54139626511627,POINT (-122.29713935465116 47.54139626511627)
15,15,-122.2780641819672,47.54036227377051,POINT (-122.2780641819672 47.54036227377051)
16,16,-122.26665666938776,47.539802736734686,POINT (-122.26665666938776 47.539802736734686)
17,17,-122.36374371756756,47.52104834459458,POINT (-122.36374371756756 47.52104834459458)
18,18,-122.23708447281554,47.50015387864077,POINT (-122.23708447281554 47.50015387864077)
19,19,-122.24986183414634,47.48924673414635,POINT (-122.24986183414634 47.48924673414635)
20,20,-122.25692209920628,47.50603475238095,POINT (-122.25692209920628 47.50603475238095)
21,21,-122.2674277804511,47.55368010300749,POINT (-122.2674277804511 47.55368010300749)
22,22,-122.36077304634144,47.52969983170731,POINT (-122.36077304634144 47.52969983170731)
23,23,-122.37581009249998,47.530110338750006,POINT (-122.37581009249998 47.530110338750006)
24,24,-122.38852521428576,47.52920955413536,POINT (-122.38852521428576 47.52920955413536)
25,25,-122.28288076086952,47.55451271847826,POINT (-122.28288076086952 47.55451271847826)
26,26,-122.29532100338984,47.55388381355933,POINT (-122.29532100338984 47.55388381355933)
27,27,-122.31048392952384,47.55330359904762,POINT (-122.31048392952384 47.55330359904762)
28,28,-122.36622037674417,47.54154656976744,POINT (-122.36622037674417 47.54154656976744)
29,29,-122.35347028260864,47.54671011594201,POINT (-122.35347028260864 47.54671011594201)
30,30,-122.28225516907902,47.56616992434213,POINT (-122.28225516907902 47.56616992434213)
31,31,-122.3881095208,47.546827947200015,POINT (-122.3881095208 47.546827947200015)
32,32,-122.37240952826086,47.54685479347825,POINT (-122.37240952826086 47.54685479347825)
33,33,-122.30907336666672,47.587609897916685,POINT (-122.30907336666672 47.587609897916685)
34,34,-122.29182677777776,47.5833540880659,POINT (-122.29182677777776 47.5833540880659)
35,35,-122.40815435660376,47.57312230094343,POINT (-122.40815435660376 47.57312230094343)
36,36,-122.39555931067962,47.5718866805825,POINT (-122.39555931067962 47.5718866805825)
37,37,-122.38241727919998,47.57222884080002,POINT (-122.38241727919998 47.57222884080002)
38,38,-122.36127968546512,47.570568569767445,POINT (-122.36127968546512 47.570568569767445)
39,39,-122.30943684757288,47.57663277961164,POINT (-122.30943684757288 47.57663277961164)
40,40,-122.29364779298248,47.59676536929828,POINT (-122.29364779298248 47.59676536929828)
41,41,-122.30925409107144,47.59870051071427,POINT (-122.30925409107144 47.59870051071427)
42,42,-122.30541538235296,47.568571361764704,POINT (-122.30541538235296 47.568571361764704)
43,43,-122.38548536559138,47.557844082795725,POINT (-122.38548536559138 47.557844082795725)
44,44,-122.28670417454543,47.61345222060606,POINT (-122.28670417454543 47.61345222060606)
45,45,-122.29726405285712,47.607293435714304,POINT (-122.29726405285712 47.607293435714304)
46,46,-122.3225340736842,47.59818820789474,POINT (-122.3225340736842 47.59818820789474)
47,47,-122.38781993551406,47.5865285364486,POINT (-122.38781993551406 47.5865285364486)
48,48,-122.29707860111112,47.61933276222223,POINT (-122.29707860111112 47.61933276222223)
49,49,-122.30833614444444,47.61477382,POINT (-122.30833614444444 47.61477382)
50,50,-122.337239186508,47.6062134238095,POINT (-122.337239186508 47.6062134238095)
51,51,-122.33136914655174,47.61017500689656,POINT (-122.33136914655174 47.61017500689656)
52,52,-122.32841139310344,47.61242863793103,POINT (-122.32841139310344 47.61242863793103)
53,53,-122.32434263571427,47.61345054285714,POINT (-122.32434263571427 47.61345054285714)
54,54,-122.3167788836066,47.60698661803278,POINT (-122.3167788836066 47.60698661803278)
55,55,-122.3167569297298,47.618309404054045,POINT (-122.3167569297298 47.618309404054045)
56,56,-122.3072722196721,47.60569339672133,POINT (-122.3072722196721 47.60569339672133)
57,57,-122.33091325961534,47.60046914038462,POINT (-122.33091325961534 47.60046914038462)
58,58,-122.28830135084743,47.726903725423725,POINT (-122.28830135084743 47.726903725423725)
59,59,-122.30643119587624,47.726644158762895,POINT (-122.30643119587624 47.726644158762895)
60,60,-122.33452095735292,47.73089455588234,POINT (-122.33452095735292 47.73089455588234)
61,61,-122.3540467492958,47.71728763802817,POINT (-122.3540467492958 47.71728763802817)
62,62,-122.36678875833334,47.72050011333332,POINT (-122.36678875833334 47.72050011333332)
63,63,-122.3307322794642,47.71787422232144,POINT (-122.3307322794642 47.71787422232144)
64,64,-122.29246603880596,47.74017578208954,POINT (-122.29246603880596 47.74017578208954)
65,65,-122.2859331282051,47.7122590871795,POINT (-122.2859331282051 47.7122590871795)
66,66,-122.2766071470588,47.70652550392157,POINT (-122.2766071470588 47.70652550392157)
67,67,-122.2968336875,47.706916,POINT (-122.2968336875 47.706916)
68,68,-122.306614702381,47.70683739285716,POINT (-122.306614702381 47.70683739285716)
69,69,-122.3225627953125,47.70709001093749,POINT (-122.3225627953125 47.70709001093749)
70,70,-122.35404893214285,47.697209521428576,POINT (-122.35404893214285 47.697209521428576)
71,71,-122.3635339941176,47.69655742941176,POINT (-122.3635339941176 47.69655742941176)
72,72,-122.3424677387755,47.693902475510185,POINT (-122.3424677387755 47.693902475510185)
73,73,-122.32561186615384,47.69633438615385,POINT (-122.32561186615384 47.69633438615385)
74,74,-122.3114525280702,47.695556808771926,POINT (-122.3114525280702 47.695556808771926)
75,75,-122.3736128195652,47.68500784456519,POINT (-122.3736128195652 47.68500784456519)
76,76,-122.39303500341872,47.68504092820515,POINT (-122.39303500341872 47.68504092820515)
77,77,-122.39795502119205,47.67333362251654,POINT (-122.39795502119205 47.67333362251654)
78,78,-122.3624784232877,47.70574423561644,POINT (-122.3624784232877 47.70574423561644)
79,79,-122.32527824528296,47.60551240566037,POINT (-122.32527824528296 47.60551240566037)
80,80,-122.302939452,47.684202004,POINT (-122.302939452 47.684202004)
81,81,-122.35213601904768,47.67350284952381,POINT (-122.35213601904768 47.67350284952381)
82,82,-122.32356159039992,47.6774186024,POINT (-122.32356159039992 47.6774186024)
83,83,-122.29573407419358,47.679228867741934,POINT (-122.29573407419358 47.679228867741934)
84,84,-122.282411006383,47.67902471914893,POINT (-122.282411006383 47.67902471914893)
85,85,-122.26488315178572,47.6804519875,POINT (-122.26488315178572 47.6804519875)
86,86,-122.3119510228915,47.67047854216869,POINT (-122.3119510228915 47.67047854216869)
87,87,-122.33504091111112,47.6695478015873,POINT (-122.33504091111112 47.6695478015873)
88,88,-122.37490802012582,47.66615452264154,POINT (-122.37490802012582 47.66615452264154)
89,89,-122.36071625789468,47.66024667593983,POINT (-122.36071625789468 47.66024667593983)
90,90,-122.4028209189873,47.65569781392404,POINT (-122.4028209189873 47.65569781392404)
91,91,-122.38638489223295,47.65503487572816,POINT (-122.38638489223295 47.65503487572816)
92,92,-122.28021768255812,47.69391155581393,POINT (-122.28021768255812 47.69391155581393)
93,93,-122.28796506923076,47.686567071153846,POINT (-122.28796506923076 47.686567071153846)
94,94,-122.31226265647062,47.68302376235295,POINT (-122.31226265647062 47.68302376235295)
95,95,-122.30165172903226,47.71548106935485,POINT (-122.30165172903226 47.71548106935485)
96,96,-122.3941181095238,47.69628522619047,POINT (-122.3941181095238 47.69628522619047)
97,97,-122.38103730151516,47.698092375757575,POINT (-122.38103730151516 47.698092375757575)
98,98,-122.3433274733333,47.61927203499998,POINT (-122.3433274733333 47.61927203499998)
99,99,-122.33294738969072,47.61988005773196,POINT (-122.33294738969072 47.61988005773196)
100,100,-122.3247863214286,47.61863956071428,POINT (-122.3247863214286 47.61863956071428)
101,101,-122.30761501860464,47.62198905813954,POINT (-122.30761501860464 47.62198905813954)
102,102,-122.35250031093751,47.61571880468752,POINT (-122.35250031093751 47.61571880468752)
103,103,-122.34564042692308,47.61207135,POINT (-122.34564042692308 47.61207135)
104,104,-122.273899142,47.66251723133332,POINT (-122.273899142 47.66251723133332)
105,105,-122.28499293433735,47.66934675602409,POINT (-122.28499293433735 47.66934675602409)
106,106,-122.30362272499998,47.6652415125,POINT (-122.30362272499998 47.6652415125)
107,107,-122.35065458934432,47.657276137704926,POINT (-122.35065458934432 47.657276137704926)
108,108,-122.33239797638896,47.65834029583334,POINT (-122.33239797638896 47.65834029583334)
109,109,-122.32281638877552,47.658304853061225,POINT (-122.32281638877552 47.658304853061225)
110,110,-122.3131010605263,47.66133803157894,POINT (-122.3131010605263 47.66133803157894)
111,111,-122.33963780806452,47.65137816209677,POINT (-122.33963780806452 47.65137816209677)
112,112,-122.40413981333334,47.64164498512822,POINT (-122.40413981333334 47.64164498512822)
113,113,-122.3821276074074,47.63743597481482,POINT (-122.3821276074074 47.63743597481482)
114,114,-122.36867932291663,47.64692702430556,POINT (-122.36867932291663 47.64692702430556)
115,115,-122.30094584285716,47.66996453571427,POINT (-122.30094584285716 47.66996453571427)
116,116,-122.34251929791662,47.66140057395834,POINT (-122.34251929791662 47.66140057395834)
117,117,-122.30751797821785,47.6549091732673,POINT (-122.30751797821785 47.6549091732673)
118,118,-122.35189786521732,47.64403189739133,POINT (-122.35189786521732 47.64403189739133)
119,119,-122.3211868059406,47.64516448613863,POINT (-122.3211868059406 47.64516448613863)
120,120,-122.36054839253734,47.68463738059702,POINT (-122.36054839253734 47.68463738059702)
121,121,-122.342319283871,47.70225387580646,POINT (-122.342319283871 47.70225387580646)
122,122,-122.3547534125,47.730012696875015,POINT (-122.3547534125 47.730012696875015)
123,123,-122.32302174883722,47.668457851162806,POINT (-122.32302174883722 47.668457851162806)
124,124,-122.29764255263156,47.69509936666667,POINT (-122.29764255263156 47.69509936666667)
125,125,-122.37623137816094,47.67591935747127,POINT (-122.37623137816094 47.67591935747127)
126,126,-122.3019646189394,47.63970982045456,POINT (-122.3019646189394 47.63970982045456)
127,127,-122.31837892112677,47.6307535887324,POINT (-122.31837892112677 47.6307535887324)
128,128,-122.32664835384614,47.63251208153847,POINT (-122.32664835384614 47.63251208153847)
129,129,-122.34581539719626,47.63205302056075,POINT (-122.34581539719626 47.63205302056075)
130,130,-122.35566030483876,47.63607176290323,POINT (-122.35566030483876 47.63607176290323)
131,131,-122.35632040344832,47.62820134482758,POINT (-122.35632040344832 47.62820134482758)
132,132,-122.35900823409088,47.62205362954547,POINT (-122.35900823409088 47.62205362954547)
133,133,-122.36735089789477,47.63359158315788,POINT (-122.36735089789477 47.63359158315788)
134,134,-122.33106016571426,47.68680807714285,POINT (-122.33106016571426 47.68680807714285)
135,135,-122.28262911376144,47.63411743669723,POINT (-122.28262911376144 47.63411743669723)
136,136,-122.303933322807,47.62843051578947,POINT (-122.303933322807 47.62843051578947)
137,137,-122.32506305454548,47.62302424242424,POINT (-122.32506305454548 47.62302424242424)
138,138,-122.362090345283,47.67397313773584,POINT (-122.362090345283 47.67397313773584)
139,139,-122.34963545079368,47.68494066031747,POINT (-122.34963545079368 47.68494066031747)
140,,-122.3226326,47.6385371,POINT (-122.3226326 47.6385371)
141,,-122.3186189,47.6426471,POINT (-122.3186189 47.6426471)
142,,-122.3224728,47.6447309,POINT (-122.3224728 47.6447309)
143,,-122.303892,47.6440305,POINT (-122.303892 47.6440305)
144,,-122.2993857,47.6450537,POINT (-122.2993857 47.6450537)
145,,-122.2997615,47.6605791,POINT (-122.2997615 47.6605791)
146,,-122.300048,47.6603965,POINT (-122.300048 47.6603965)
147,,-122.3285393,47.7031773,POINT (-122.3285393 47.7031773)
148,,-122.3285666,47.7040348,POINT (-122.3285666 47.7040348)
149,,-122.3554102,47.702178,POINT (-122.3554102 47.702178)
150,,-122.3554185,47.7029036,POINT (-122.3554185 47.7029036)
151,,-122.3554297,47.7017268,POINT (-122.3554297 47.7017268)
152,,-122.3290159,47.7030162,POINT (-122.3290159 47.7030162)
153,,-122.3447425,47.702146,POINT (-122.3447425 47.702146)
154,,-122.344728,47.7014301,POINT (-122.344728 47.7014301)
155,,-122.3284843,47.7013679,POINT (-122.3284843 47.7013679)
156,,-122.3574366,47.6759861,POINT (-122.3574366 47.6759861)
157,,-122.3564231,47.6759827,POINT (-122.3564231 47.6759827)
158,,-122.3584626,47.6759844,POINT (-122.3584626 47.6759844)
159,,-122.3594693,47.6759824,POINT (-122.3594693 47.6759824)
160,,-122.3607115,47.6759885,POINT (-122.3607115 47.6759885)
161,,-122.361502,47.6759881,POINT (-122.361502 47.6759881)
162,,-122.3605407,47.6762763,POINT (-122.3605407 47.6762763)
163,,-122.3605038,47.6759878,POINT (-122.3605038 47.6759878)
164,,-122.3607743,47.6741926,POINT (-122.3607743 47.6741926)
165,,-122.361871,47.675983,POINT (-122.361871 47.675983)
166,,-122.3625197,47.675985,POINT (-122.3625197 47.675985)
167,,-122.3635228,47.6759825,POINT (-122.3635228 47.6759825)
168,,-122.3639991,47.6759803,POINT (-122.3639991 47.6759803)
169,,-122.3629363,47.6759842,POINT (-122.3629363 47.6759842)
170,,-122.3645113,47.6759842,POINT (-122.3645113 47.6759842)
171,,-122.3650483,47.6759788,POINT (-122.3650483 47.6759788)
172,,-122.365533,47.6759792,POINT (-122.365533 47.6759792)
173,,-122.3660285,47.6759818,POINT (-122.3660285 47.6759818)
174,,-122.365989,47.6777701,POINT (-122.365989 47.6777701)
175,,-122.3660513,47.6752594,POINT (-122.3660513 47.6752594)
176,,-122.3665545,47.6759836,POINT (-122.3665545 47.6759836)
177,,-122.3676263,47.6759883,POINT (-122.3676263 47.6759883)
178,,-122.368716,47.6759932,POINT (-122.368716 47.6759932)
179,,-122.3697792,47.6759928,POINT (-122.3697792 47.6759928)
180,,-122.3708549,47.6759932,POINT (-122.3708549 47.6759932)
181,,-122.3713938,47.6759907,POINT (-122.3713938 47.6759907)
182,,-122.3719531,47.6759935,POINT (-122.3719531 47.6759935)
183,,-122.3735312,47.6759997,POINT (-122.3735312 47.6759997)
184,,-122.376521,47.6760088,POINT (-122.376521 47.6760088)
185,,-122.376755,47.6765103,POINT (-122.376755 47.6765103)
186,,-122.3768925,47.6760091,POINT (-122.3768925 47.6760091)
187,,-122.37613,47.6760086,POINT (-122.37613 47.6760086)
188,,-122.3762138,47.6753798,POINT (-122.3762138 47.6753798)
