node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,production,attraction,geometry,resolution_type
300000,,-156.689727,20.93653,,,0,0.1,0.1,POINT (-156.689727 20.936530),Macro
300001,,-156.689724,20.939155,,,0,0.1,0.1,POINT (-156.689724 20.939155),Macro
300002,,-156.679321,20.880145,,,0,0.1,0.1,POINT (-156.679321 20.880145),Macro
300003,,-156.678633,20.88102,,,0,0.1,0.1,POINT (-156.678633 20.881020),Macro
300004,,-150.123363,62.391744,,,0,0.1,0.1,POINT (-150.123363 62.391744),Macro
300005,,-150.122169,62.441817,,,0,0.1,0.1,POINT (-150.122169 62.441817),Macro
300006,,-150.121532,62.404837,,,0,0.1,0.1,POINT (-150.121532 62.404837),Macro
300007,,-150.115537,62.459963,,,0,0.1,0.1,POINT (-150.115537 62.459963),Macro
300008,,-150.114946,62.325599,,,0,0.1,0.1,POINT (-150.114946 62.325599),Macro
300009,,-150.114079,62.325189,,,0,0.1,0.1,POINT (-150.114079 62.325189),Macro
300010,,-150.106895,62.321686,,,0,0.1,0.1,POINT (-150.106895 62.321686),Macro
300011,,-150.102979,62.315283,,,0,0.1,0.1,POINT (-150.102979 62.315283),Macro
300012,,-150.080574,62.15004,,,0,0.1,0.1,POINT (-150.080574 62.150040),Macro
300013,,-150.076449,62.068845,,,0,0.1,0.1,POINT (-150.076449 62.068845),Macro
300014,,-150.076253,62.166408,,,0,0.1,0.1,POINT (-150.076253 62.166408),Macro
300015,,-150.075836,62.081358,,,0,0.1,0.1,POINT (-150.075836 62.081358),Macro
300016,,-150.073386,61.856137,,,0,0.1,0.1,POINT (-150.073386 61.856137),Macro
300017,,-150.071885,61.860821,,,0,0.1,0.1,POINT (-150.071885 61.860821),Macro
300018,,-150.048176,61.756813,,,0,0.1,0.1,POINT (-150.048176 61.756813),Macro
300019,,-150.045937,61.744586,,,0,0.1,0.1,POINT (-150.045937 61.744586),Macro
300020,,-150.043792,61.745341,,,0,0.1,0.1,POINT (-150.043792 61.745341),Macro
300021,,-150.043643,61.747439,,,0,0.1,0.1,POINT (-150.043643 61.747439),Macro
300022,,-150.043025,61.74629,,,0,0.1,0.1,POINT (-150.043025 61.746290),Macro
300023,,-150.042859,61.985503,,,0,0.1,0.1,POINT (-150.042859 61.985503),Macro
300024,,-150.042098,61.980744,,,0,0.1,0.1,POINT (-150.042098 61.980744),Macro
300025,,-150.041725,61.745269,,,0,0.1,0.1,POINT (-150.041725 61.745269),Macro
300026,,-150.037378,61.742323,,,0,0.1,0.1,POINT (-150.037378 61.742323),Macro
300027,,-150.033755,61.738189,,,0,0.1,0.1,POINT (-150.033755 61.738189),Macro
300028,,-150.018455,62.606507,,,0,0.1,0.1,POINT (-150.018455 62.606507),Macro
300029,,-150.016483,62.61,,,0,0.1,0.1,POINT (-150.016483 62.610000),Macro
300030,,-150.015981,62.611642,,,0,0.1,0.1,POINT (-150.015981 62.611642),Macro
300031,,-150.013981,62.610707,,,0,0.1,0.1,POINT (-150.013981 62.610707),Macro
300032,,-150.013222,62.615451,,,0,0.1,0.1,POINT (-150.013222 62.615451),Macro
300033,,-150.012909,62.61076,,,0,0.1,0.1,POINT (-150.012909 62.610760),Macro
300034,,-149.980557,61.174371,,,0,0.1,0.1,POINT (-149.980557 61.174371),Macro
300035,,-149.942077,61.27976,,,0,0.1,0.1,POINT (-149.942077 61.279760),Macro
300036,,-149.917743,61.174872,,,0,0.1,0.1,POINT (-149.917743 61.174872),Macro
300037,,-149.916567,61.180553,,,0,0.1,0.1,POINT (-149.916567 61.180553),Macro
300038,,-149.91541,61.178869,,,0,0.1,0.1,POINT (-149.915410 61.178869),Macro
300039,,-149.912231,61.174876,,,0,0.1,0.1,POINT (-149.912231 61.174876),Macro
300040,,-149.91191,61.17461,,,0,0.1,0.1,POINT (-149.911910 61.174610),Macro
300041,,-149.903758,61.168617,,,0,0.1,0.1,POINT (-149.903758 61.168617),Macro
300042,,-149.90298,61.22069,,,0,0.1,0.1,POINT (-149.902980 61.220690),Macro
300043,,-149.891255,61.234698,,,0,0.1,0.1,POINT (-149.891255 61.234698),Macro
300044,,-149.891168,61.234839,,,0,0.1,0.1,POINT (-149.891168 61.234839),Macro
300045,,-149.891095,61.228916,,,0,0.1,0.1,POINT (-149.891095 61.228916),Macro
300046,,-149.890887,61.232085,,,0,0.1,0.1,POINT (-149.890887 61.232085),Macro
300047,,-149.890863,61.230942,,,0,0.1,0.1,POINT (-149.890863 61.230942),Macro
300048,,-149.890542,61.223977,,,0,0.1,0.1,POINT (-149.890542 61.223977),Macro
300049,,-149.890433,61.226685,,,0,0.1,0.1,POINT (-149.890433 61.226685),Macro
300050,,-149.890245,61.226904,,,0,0.1,0.1,POINT (-149.890245 61.226904),Macro
300051,,-149.88995,61.2241,,,0,0.1,0.1,POINT (-149.889950 61.224100),Macro
300052,,-149.889721,61.22591,,,0,0.1,0.1,POINT (-149.889721 61.225910),Macro
300053,,-149.888484,61.221849,,,0,0.1,0.1,POINT (-149.888484 61.221849),Macro
300054,,-149.887444,61.235199,,,0,0.1,0.1,POINT (-149.887444 61.235199),Macro
300055,,-149.887334,61.23581,,,0,0.1,0.1,POINT (-149.887334 61.235810),Macro
300057,,-149.885685,61.159578,,,0,0.1,0.1,POINT (-149.885685 61.159578),Macro
300058,,-149.885534,61.243792,,,0,0.1,0.1,POINT (-149.885534 61.243792),Macro
300061,,-149.88458,61.235919,,,0,0.1,0.1,POINT (-149.884580 61.235919),Macro
300064,,-149.883429,61.240951,,,0,0.1,0.1,POINT (-149.883429 61.240951),Macro
300068,,-149.87862,61.155987,,,0,0.1,0.1,POINT (-149.878620 61.155987),Macro
300069,,-149.878027,61.14091,,,0,0.1,0.1,POINT (-149.878027 61.140910),Macro
300071,,-149.874357,61.150963,,,0,0.1,0.1,POINT (-149.874357 61.150963),Macro
300072,,-149.874244,61.150678,,,0,0.1,0.1,POINT (-149.874244 61.150678),Macro
300074,,-149.872175,61.133645,,,0,0.1,0.1,POINT (-149.872175 61.133645),Macro
300075,,-149.872057,61.137894,,,0,0.1,0.1,POINT (-149.872057 61.137894),Macro
300076,,-149.872013,61.13801,,,0,0.1,0.1,POINT (-149.872013 61.138010),Macro
300077,,-149.871629,61.135422,,,0,0.1,0.1,POINT (-149.871629 61.135422),Macro
300078,,-149.871552,61.134949,,,0,0.1,0.1,POINT (-149.871552 61.134949),Macro
300079,,-149.871261,61.129598,,,0,0.1,0.1,POINT (-149.871261 61.129598),Macro
300080,,-149.871219,61.129859,,,0,0.1,0.1,POINT (-149.871219 61.129859),Macro
300081,,-149.871212,61.222366,,,0,0.1,0.1,POINT (-149.871212 61.222366),Macro
300082,,-149.871129,61.129405,,,0,0.1,0.1,POINT (-149.871129 61.129405),Macro
300084,,-149.870905,61.130951,,,0,0.1,0.1,POINT (-149.870905 61.130951),Macro
300085,,-149.870431,61.128851,,,0,0.1,0.1,POINT (-149.870431 61.128851),Macro
300086,,-149.870026,61.129801,,,0,0.1,0.1,POINT (-149.870026 61.129801),Macro
300087,,-149.869942,61.124633,,,0,0.1,0.1,POINT (-149.869942 61.124633),Macro
300089,,-149.869728,61.12093,,,0,0.1,0.1,POINT (-149.869728 61.120930),Macro
300090,,-149.869478,61.119586,,,0,0.1,0.1,POINT (-149.869478 61.119586),Macro
300092,,-149.868385,61.115368,,,0,0.1,0.1,POINT (-149.868385 61.115368),Macro
300093,,-149.864711,61.108338,,,0,0.1,0.1,POINT (-149.864711 61.108338),Macro
300094,,-149.861129,61.224709,,,0,0.1,0.1,POINT (-149.861129 61.224709),Macro
300097,,-149.854879,61.637243,,,0,0.1,0.1,POINT (-149.854879 61.637243),Macro
300099,,-149.84706,61.2271,,,0,0.1,0.1,POINT (-149.847060 61.227100),Macro
300100,,-149.84469,61.2277,,,0,0.1,0.1,POINT (-149.844690 61.227700),Macro
300101,,-149.839997,61.63223,,,0,0.1,0.1,POINT (-149.839997 61.632230),Macro
300102,,-149.839152,61.223417,,,0,0.1,0.1,POINT (-149.839152 61.223417),Macro
300106,,-149.82574,61.23315,,,0,0.1,0.1,POINT (-149.825740 61.233150),Macro
300107,,-149.82119,62.70317,,,0,0.1,0.1,POINT (-149.821190 62.703170),Macro
300108,,-149.8198,61.62442,,,0,0.1,0.1,POINT (-149.819800 61.624420),Macro
300109,,-149.817373,61.618552,,,0,0.1,0.1,POINT (-149.817373 61.618552),Macro
300110,,-149.80165,61.61855,,,0,0.1,0.1,POINT (-149.801650 61.618550),Macro
300111,,-149.799248,61.053818,,,0,0.1,0.1,POINT (-149.799248 61.053818),Macro
300112,,-149.798451,61.239193,,,0,0.1,0.1,POINT (-149.798451 61.239193),Macro
300113,,-149.795711,61.050321,,,0,0.1,0.1,POINT (-149.795711 61.050321),Macro
300114,,-149.763161,61.254014,,,0,0.1,0.1,POINT (-149.763161 61.254014),Macro
300115,,-149.762491,61.252003,,,0,0.1,0.1,POINT (-149.762491 61.252003),Macro
300116,,-149.743598,61.268686,,,0,0.1,0.1,POINT (-149.743598 61.268686),Macro
300117,,-149.733961,61.261962,,,0,0.1,0.1,POINT (-149.733961 61.261962),Macro
300118,,-149.731501,61.262772,,,0,0.1,0.1,POINT (-149.731501 61.262772),Macro
300127,,-149.721896,61.26097,,,0,0.1,0.1,POINT (-149.721896 61.260970),Macro
300128,,-149.717546,61.262055,,,0,0.1,0.1,POINT (-149.717546 61.262055),Macro
300129,,-149.716644,61.262378,,,0,0.1,0.1,POINT (-149.716644 61.262378),Macro
300130,,-149.715775,61.262723,,,0,0.1,0.1,POINT (-149.715775 61.262723),Macro
300131,,-149.715658,61.264509,,,0,0.1,0.1,POINT (-149.715658 61.264509),Macro
300132,,-149.715289,61.272628,,,0,0.1,0.1,POINT (-149.715289 61.272628),Macro
300133,,-149.71396,61.263411,,,0,0.1,0.1,POINT (-149.713960 61.263411),Macro
300134,,-149.713925,61.269984,,,0,0.1,0.1,POINT (-149.713925 61.269984),Macro
300135,,-149.713441,62.742215,,,0,0.1,0.1,POINT (-149.713441 62.742215),Macro
300136,,-149.713083,61.271213,,,0,0.1,0.1,POINT (-149.713083 61.271213),Macro
300137,,-149.712783,61.263716,,,0,0.1,0.1,POINT (-149.712783 61.263716),Macro
300138,,-149.712612,61.271791,,,0,0.1,0.1,POINT (-149.712612 61.271791),Macro
300139,,-149.712091,61.272025,,,0,0.1,0.1,POINT (-149.712091 61.272025),Macro
300140,,-149.711201,61.25637,,,0,0.1,0.1,POINT (-149.711201 61.256370),Macro
300141,,-149.710934,61.272692,,,0,0.1,0.1,POINT (-149.710934 61.272692),Macro
300142,,-149.710799,61.258685,,,0,0.1,0.1,POINT (-149.710799 61.258685),Macro
300143,,-149.710792,61.250102,,,0,0.1,0.1,POINT (-149.710792 61.250102),Macro
300144,,-149.71077,61.252856,,,0,0.1,0.1,POINT (-149.710770 61.252856),Macro
300145,,-149.710769,61.253384,,,0,0.1,0.1,POINT (-149.710769 61.253384),Macro
300146,,-149.710765,61.256509,,,0,0.1,0.1,POINT (-149.710765 61.256509),Macro
300147,,-149.710708,61.250531,,,0,0.1,0.1,POINT (-149.710708 61.250531),Macro
300148,,-149.710513,61.264101,,,0,0.1,0.1,POINT (-149.710513 61.264101),Macro
300149,,-149.710329,61.272951,,,0,0.1,0.1,POINT (-149.710329 61.272951),Macro
300150,,-149.709987,61.264146,,,0,0.1,0.1,POINT (-149.709987 61.264146),Macro
300151,,-149.7097,61.273177,,,0,0.1,0.1,POINT (-149.709700 61.273177),Macro
300152,,-149.709501,61.264184,,,0,0.1,0.1,POINT (-149.709501 61.264184),Macro
300153,,-149.709459,61.271111,,,0,0.1,0.1,POINT (-149.709459 61.271111),Macro
300154,,-149.709231,61.245579,,,0,0.1,0.1,POINT (-149.709231 61.245579),Macro
300155,,-149.709173,61.245594,,,0,0.1,0.1,POINT (-149.709173 61.245594),Macro
300156,,-149.709153,61.270198,,,0,0.1,0.1,POINT (-149.709153 61.270198),Macro
300157,,-149.708986,61.269733,,,0,0.1,0.1,POINT (-149.708986 61.269733),Macro
300158,,-149.708805,61.268033,,,0,0.1,0.1,POINT (-149.708805 61.268033),Macro
300159,,-149.708341,61.268589,,,0,0.1,0.1,POINT (-149.708341 61.268589),Macro
300160,,-149.708036,61.273617,,,0,0.1,0.1,POINT (-149.708036 61.273617),Macro
300161,,-149.707921,61.26536,,,0,0.1,0.1,POINT (-149.707921 61.265360),Macro
300162,,-149.706765,61.264009,,,0,0.1,0.1,POINT (-149.706765 61.264009),Macro
300163,,-149.706425,61.273965,,,0,0.1,0.1,POINT (-149.706425 61.273965),Macro
300164,,-149.706215,61.263937,,,0,0.1,0.1,POINT (-149.706215 61.263937),Macro
300165,,-149.706206,61.264465,,,0,0.1,0.1,POINT (-149.706206 61.264465),Macro
300166,,-149.705742,61.264504,,,0,0.1,0.1,POINT (-149.705742 61.264504),Macro
300167,,-149.705602,61.27407,,,0,0.1,0.1,POINT (-149.705602 61.274070),Macro
300168,,-149.705181,61.263864,,,0,0.1,0.1,POINT (-149.705181 61.263864),Macro
300169,,-149.705132,61.264557,,,0,0.1,0.1,POINT (-149.705132 61.264557),Macro
300170,,-149.704793,61.269604,,,0,0.1,0.1,POINT (-149.704793 61.269604),Macro
300171,,-149.704703,61.268871,,,0,0.1,0.1,POINT (-149.704703 61.268871),Macro
300172,,-149.70469,61.270058,,,0,0.1,0.1,POINT (-149.704690 61.270058),Macro
300173,,-149.704569,61.269759,,,0,0.1,0.1,POINT (-149.704569 61.269759),Macro
300174,,-149.704484,61.274164,,,0,0.1,0.1,POINT (-149.704484 61.274164),Macro
300175,,-149.704215,61.269297,,,0,0.1,0.1,POINT (-149.704215 61.269297),Macro
300176,,-149.703351,61.263743,,,0,0.1,0.1,POINT (-149.703351 61.263743),Macro
300177,,-149.702945,61.265778,,,0,0.1,0.1,POINT (-149.702945 61.265778),Macro
300178,,-149.701839,61.274154,,,0,0.1,0.1,POINT (-149.701839 61.274154),Macro
300179,,-149.70143,61.264857,,,0,0.1,0.1,POINT (-149.701430 61.264857),Macro
300180,,-149.701191,61.264878,,,0,0.1,0.1,POINT (-149.701191 61.264878),Macro
300181,,-149.700844,61.272593,,,0,0.1,0.1,POINT (-149.700844 61.272593),Macro
300182,,-149.700416,61.271387,,,0,0.1,0.1,POINT (-149.700416 61.271387),Macro
300183,,-149.700301,61.262552,,,0,0.1,0.1,POINT (-149.700301 61.262552),Macro
300184,,-149.700071,61.27054,,,0,0.1,0.1,POINT (-149.700071 61.270540),Macro
300185,,-149.700017,61.273951,,,0,0.1,0.1,POINT (-149.700017 61.273951),Macro
300186,,-149.69936,61.264978,,,0,0.1,0.1,POINT (-149.699360 61.264978),Macro
300187,,-149.69822,61.263938,,,0,0.1,0.1,POINT (-149.698220 61.263938),Macro
300188,,-149.697751,61.27346,,,0,0.1,0.1,POINT (-149.697751 61.273460),Macro
300189,,-149.696056,61.272864,,,0,0.1,0.1,POINT (-149.696056 61.272864),Macro
300190,,-149.694314,61.266094,,,0,0.1,0.1,POINT (-149.694314 61.266094),Macro
300191,,-149.6937,61.266515,,,0,0.1,0.1,POINT (-149.693700 61.266515),Macro
300192,,-149.693473,61.271202,,,0,0.1,0.1,POINT (-149.693473 61.271202),Macro
300193,,-149.693361,61.266866,,,0,0.1,0.1,POINT (-149.693361 61.266866),Macro
300194,,-149.693087,61.270764,,,0,0.1,0.1,POINT (-149.693087 61.270764),Macro
300195,,-149.692792,61.27031,,,0,0.1,0.1,POINT (-149.692792 61.270310),Macro
300196,,-149.692746,61.267739,,,0,0.1,0.1,POINT (-149.692746 61.267739),Macro
300197,,-149.692643,61.269971,,,0,0.1,0.1,POINT (-149.692643 61.269971),Macro
300198,,-149.692558,61.268163,,,0,0.1,0.1,POINT (-149.692558 61.268163),Macro
300199,,-149.692483,61.268511,,,0,0.1,0.1,POINT (-149.692483 61.268511),Macro
300200,,-149.692444,61.269049,,,0,0.1,0.1,POINT (-149.692444 61.269049),Macro
300201,,-149.692135,62.761878,,,0,0.1,0.1,POINT (-149.692135 62.761878),Macro
300202,,-149.650434,62.819,,,0,0.1,0.1,POINT (-149.650434 62.819000),Macro
300203,,-149.643998,62.973195,,,0,0.1,0.1,POINT (-149.643998 62.973195),Macro
300204,,-149.642014,62.823977,,,0,0.1,0.1,POINT (-149.642014 62.823977),Macro
300205,,-149.636223,60.9976,,,0,0.1,0.1,POINT (-149.636223 60.997600),Macro
300206,,-149.63172,61.5833,,,0,0.1,0.1,POINT (-149.631720 61.583300),Macro
300207,,-149.630627,62.990067,,,0,0.1,0.1,POINT (-149.630627 62.990067),Macro
300208,,-149.61405,61.323026,,,0,0.1,0.1,POINT (-149.614050 61.323026),Macro
300209,,-149.602401,61.352032,,,0,0.1,0.1,POINT (-149.602401 61.352032),Macro
300210,,-149.594184,61.58167,,,0,0.1,0.1,POINT (-149.594184 61.581670),Macro
300211,,-149.59134,62.88522,,,0,0.1,0.1,POINT (-149.591340 62.885220),Macro
300212,,-149.589822,62.885204,,,0,0.1,0.1,POINT (-149.589822 62.885204),Macro
300213,,-149.587162,62.883652,,,0,0.1,0.1,POINT (-149.587162 62.883652),Macro
300214,,-149.587099,62.88419,,,0,0.1,0.1,POINT (-149.587099 62.884190),Macro
300215,,-149.586875,62.885875,,,0,0.1,0.1,POINT (-149.586875 62.885875),Macro
300216,,-149.586286,62.890659,,,0,0.1,0.1,POINT (-149.586286 62.890659),Macro
300217,,-149.577821,61.358377,,,0,0.1,0.1,POINT (-149.577821 61.358377),Macro
300218,,-149.575203,61.354034,,,0,0.1,0.1,POINT (-149.575203 61.354034),Macro
300219,,-149.575047,63.062256,,,0,0.1,0.1,POINT (-149.575047 63.062256),Macro
300220,,-149.530291,60.984601,,,0,0.1,0.1,POINT (-149.530291 60.984601),Macro
300221,,-149.513019,61.404384,,,0,0.1,0.1,POINT (-149.513019 61.404384),Macro
300224,,-149.505429,60.985667,,,0,0.1,0.1,POINT (-149.505429 60.985667),Macro
300225,,-149.499732,61.416866,,,0,0.1,0.1,POINT (-149.499732 61.416866),Macro
300228,,-149.44104,61.58062,,,0,0.1,0.1,POINT (-149.441040 61.580620),Macro
300229,,-149.438755,60.121467,,,0,0.1,0.1,POINT (-149.438755 60.121467),Macro
300230,,-149.43603,63.16276,,,0,0.1,0.1,POINT (-149.436030 63.162760),Macro
300231,,-149.431808,60.128652,,,0,0.1,0.1,POINT (-149.431808 60.128652),Macro
300232,,-149.428777,60.122907,,,0,0.1,0.1,POINT (-149.428777 60.122907),Macro
300233,,-149.427844,60.12718,,,0,0.1,0.1,POINT (-149.427844 60.127180),Macro
300234,,-149.427566,60.119718,,,0,0.1,0.1,POINT (-149.427566 60.119718),Macro
300239,,-149.425384,60.120301,,,0,0.1,0.1,POINT (-149.425384 60.120301),Macro
300242,,-149.384367,61.454814,,,0,0.1,0.1,POINT (-149.384367 61.454814),Macro
300243,,-149.380974,60.187066,,,0,0.1,0.1,POINT (-149.380974 60.187066),Macro
300244,,-149.370446,60.4276,,,0,0.1,0.1,POINT (-149.370446 60.427600),Macro
300245,,-149.369774,60.419016,,,0,0.1,0.1,POINT (-149.369774 60.419016),Macro
300246,,-149.369351,60.417718,,,0,0.1,0.1,POINT (-149.369351 60.417718),Macro
300247,,-149.367854,60.485612,,,0,0.1,0.1,POINT (-149.367854 60.485612),Macro
300248,,-149.366182,61.46345,,,0,0.1,0.1,POINT (-149.366182 61.463450),Macro
300249,,-149.366136,60.486563,,,0,0.1,0.1,POINT (-149.366136 60.486563),Macro
300250,,-149.36064,61.46247,,,0,0.1,0.1,POINT (-149.360640 61.462470),Macro
300251,,-149.358123,60.929115,,,0,0.1,0.1,POINT (-149.358123 60.929115),Macro
300252,,-149.351602,60.256031,,,0,0.1,0.1,POINT (-149.351602 60.256031),Macro
300253,,-149.35136,60.249212,,,0,0.1,0.1,POINT (-149.351360 60.249212),Macro
300254,,-149.286426,63.227206,,,0,0.1,0.1,POINT (-149.286426 63.227206),Macro
300255,,-149.274284,63.23319,,,0,0.1,0.1,POINT (-149.274284 63.233190),Macro
300256,,-149.272133,63.23394,,,0,0.1,0.1,POINT (-149.272133 63.233940),Macro
300257,,-149.271518,63.232728,,,0,0.1,0.1,POINT (-149.271518 63.232728),Macro
300258,,-149.270653,63.232338,,,0,0.1,0.1,POINT (-149.270653 63.232338),Macro
300259,,-149.266078,63.236652,,,0,0.1,0.1,POINT (-149.266078 63.236652),Macro
300260,,-149.250922,64.242542,,,0,0.1,0.1,POINT (-149.250922 64.242542),Macro
300261,,-149.250344,64.242983,,,0,0.1,0.1,POINT (-149.250344 64.242983),Macro
300262,,-149.248011,64.24456,,,0,0.1,0.1,POINT (-149.248011 64.244560),Macro
300263,,-149.247744,64.246068,,,0,0.1,0.1,POINT (-149.247744 64.246068),Macro
300264,,-149.245888,61.548569,,,0,0.1,0.1,POINT (-149.245888 61.548569),Macro
300265,,-149.244138,61.483253,,,0,0.1,0.1,POINT (-149.244138 61.483253),Macro
300266,,-149.243959,64.244383,,,0,0.1,0.1,POINT (-149.243959 64.244383),Macro
300267,,-149.240566,64.15193,,,0,0.1,0.1,POINT (-149.240566 64.151930),Macro
300268,,-149.238902,64.148439,,,0,0.1,0.1,POINT (-149.238902 64.148439),Macro
300269,,-149.23428,61.54685,,,0,0.1,0.1,POINT (-149.234280 61.546850),Macro
300270,,-149.233428,61.538742,,,0,0.1,0.1,POINT (-149.233428 61.538742),Macro
300271,,-149.232996,61.539497,,,0,0.1,0.1,POINT (-149.232996 61.539497),Macro
300272,,-149.229677,61.547416,,,0,0.1,0.1,POINT (-149.229677 61.547416),Macro
300273,,-149.225261,64.247865,,,0,0.1,0.1,POINT (-149.225261 64.247865),Macro
300274,,-149.186861,64.283066,,,0,0.1,0.1,POINT (-149.186861 64.283066),Macro
300275,,-149.184949,64.291025,,,0,0.1,0.1,POINT (-149.184949 64.291025),Macro
300276,,-149.180626,64.283262,,,0,0.1,0.1,POINT (-149.180626 64.283262),Macro
300277,,-149.178127,64.28334,,,0,0.1,0.1,POINT (-149.178127 64.283340),Macro
300278,,-149.175286,60.94447,,,0,0.1,0.1,POINT (-149.175286 60.944470),Macro
300279,,-149.173716,64.283458,,,0,0.1,0.1,POINT (-149.173716 64.283458),Macro
300280,,-149.172402,64.283321,,,0,0.1,0.1,POINT (-149.172402 64.283321),Macro
300281,,-149.17053,64.291447,,,0,0.1,0.1,POINT (-149.170530 64.291447),Macro
300282,,-149.160307,64.072587,,,0,0.1,0.1,POINT (-149.160307 64.072587),Macro
300283,,-149.160093,61.56278,,,0,0.1,0.1,POINT (-149.160093 61.562780),Macro
300284,,-149.159404,64.279998,,,0,0.1,0.1,POINT (-149.159404 64.279998),Macro
300285,,-149.155414,64.283046,,,0,0.1,0.1,POINT (-149.155414 64.283046),Macro
300286,,-149.154062,64.289398,,,0,0.1,0.1,POINT (-149.154062 64.289398),Macro
300287,,-149.151317,64.288702,,,0,0.1,0.1,POINT (-149.151317 64.288702),Macro
300288,,-149.150847,64.286477,,,0,0.1,0.1,POINT (-149.150847 64.286477),Macro
300289,,-149.145788,64.28933,,,0,0.1,0.1,POINT (-149.145788 64.289330),Macro
300290,,-149.145492,64.0562,,,0,0.1,0.1,POINT (-149.145492 64.056200),Macro
300291,,-149.144495,64.35877,,,0,0.1,0.1,POINT (-149.144495 64.358770),Macro
300292,,-149.140627,60.561624,,,0,0.1,0.1,POINT (-149.140627 60.561624),Macro
300293,,-149.12994,61.58507,,,0,0.1,0.1,POINT (-149.129940 61.585070),Macro
300294,,-149.126208,63.32729,,,0,0.1,0.1,POINT (-149.126208 63.327290),Macro
300295,,-149.118592,63.331486,,,0,0.1,0.1,POINT (-149.118592 63.331486),Macro
300296,,-149.116682,64.020525,,,0,0.1,0.1,POINT (-149.116682 64.020525),Macro
300297,,-149.116383,64.573627,,,0,0.1,0.1,POINT (-149.116383 64.573627),Macro
300298,,-149.116334,64.017309,,,0,0.1,0.1,POINT (-149.116334 64.017309),Macro
300299,,-149.11449,61.598618,,,0,0.1,0.1,POINT (-149.114490 61.598618),Macro
300300,,-149.11414,63.33339,,,0,0.1,0.1,POINT (-149.114140 63.333390),Macro
300301,,-149.11402,61.59943,,,0,0.1,0.1,POINT (-149.114020 61.599430),Macro
300302,,-149.113765,61.599285,,,0,0.1,0.1,POINT (-149.113765 61.599285),Macro
300303,,-149.111804,64.585399,,,0,0.1,0.1,POINT (-149.111804 64.585399),Macro
300312,,-149.086745,64.564805,,,0,0.1,0.1,POINT (-149.086745 64.564805),Macro
300313,,-149.082002,64.419841,,,0,0.1,0.1,POINT (-149.082002 64.419841),Macro
300314,,-149.080472,64.423632,,,0,0.1,0.1,POINT (-149.080472 64.423632),Macro
300315,,-149.076429,64.559015,,,0,0.1,0.1,POINT (-149.076429 64.559015),Macro
300316,,-149.063054,60.609175,,,0,0.1,0.1,POINT (-149.063054 60.609175),Macro
300317,,-149.042254,60.667156,,,0,0.1,0.1,POINT (-149.042254 60.667156),Macro
300318,,-149.04165,64.63798,,,0,0.1,0.1,POINT (-149.041650 64.637980),Macro
300319,,-149.036498,60.724726,,,0,0.1,0.1,POINT (-149.036498 60.724726),Macro
300320,,-149.02772,60.73385,,,0,0.1,0.1,POINT (-149.027720 60.733850),Macro
300321,,-149.023713,63.910644,,,0,0.1,0.1,POINT (-149.023713 63.910644),Macro
300322,,-149.020504,64.644549,,,0,0.1,0.1,POINT (-149.020504 64.644549),Macro
300323,,-148.997835,63.8929,,,0,0.1,0.1,POINT (-148.997835 63.892900),Macro
300324,,-148.99024,63.878991,,,0,0.1,0.1,POINT (-148.990240 63.878991),Macro
300325,,-148.985737,63.879652,,,0,0.1,0.1,POINT (-148.985737 63.879652),Macro
300326,,-148.983477,63.881773,,,0,0.1,0.1,POINT (-148.983477 63.881773),Macro
300327,,-148.981209,60.83953,,,0,0.1,0.1,POINT (-148.981209 60.839530),Macro
300328,,-148.98111,63.87874,,,0,0.1,0.1,POINT (-148.981110 63.878740),Macro
300329,,-148.980979,60.838859,,,0,0.1,0.1,POINT (-148.980979 60.838859),Macro
300330,,-148.979143,60.833352,,,0,0.1,0.1,POINT (-148.979143 60.833352),Macro
300331,,-148.979001,60.832858,,,0,0.1,0.1,POINT (-148.979001 60.832858),Macro
300334,,-148.976908,63.829324,,,0,0.1,0.1,POINT (-148.976908 63.829324),Macro
300335,,-148.976115,63.831365,,,0,0.1,0.1,POINT (-148.976115 63.831365),Macro
300337,,-148.972505,60.8345,,,0,0.1,0.1,POINT (-148.972505 60.834500),Macro
300339,,-148.970317,60.833474,,,0,0.1,0.1,POINT (-148.970317 60.833474),Macro
300340,,-148.968073,63.858383,,,0,0.1,0.1,POINT (-148.968073 63.858383),Macro
300341,,-148.967593,63.85809,,,0,0.1,0.1,POINT (-148.967593 63.858090),Macro
300342,,-148.967469,63.858118,,,0,0.1,0.1,POINT (-148.967469 63.858118),Macro
300343,,-148.964821,63.855691,,,0,0.1,0.1,POINT (-148.964821 63.855691),Macro
300344,,-148.96455,63.85561,,,0,0.1,0.1,POINT (-148.964550 63.855610),Macro
300345,,-148.964394,63.388765,,,0,0.1,0.1,POINT (-148.964394 63.388765),Macro
300346,,-148.959188,63.851882,,,0,0.1,0.1,POINT (-148.959188 63.851882),Macro
300347,,-148.958999,63.851608,,,0,0.1,0.1,POINT (-148.958999 63.851608),Macro
300348,,-148.951864,60.825753,,,0,0.1,0.1,POINT (-148.951864 60.825753),Macro
300349,,-148.950349,60.825262,,,0,0.1,0.1,POINT (-148.950349 60.825262),Macro
300350,,-148.940276,63.393837,,,0,0.1,0.1,POINT (-148.940276 63.393837),Macro
300351,,-148.938818,63.85273,,,0,0.1,0.1,POINT (-148.938818 63.852730),Macro
