node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,production,attraction,geometry
300000,,-156.689727,20.936530,,,0,0.100000,0.100000,"POINT (-156.689727 20.936530)"
300001,,-156.689724,20.939155,,,0,0.100000,0.100000,"POINT (-156.689724 20.939155)"
300002,,-156.679321,20.880145,,,0,0.100000,0.100000,"POINT (-156.679321 20.880145)"
300003,,-156.678633,20.881020,,,0,0.100000,0.100000,"POINT (-156.678633 20.881020)"
300004,,-150.123363,62.391744,,,0,0.100000,0.100000,"POINT (-150.123363 62.391744)"
300005,,-150.122169,62.441817,,,0,0.100000,0.100000,"POINT (-150.122169 62.441817)"
300006,,-150.121532,62.404837,,,0,0.100000,0.100000,"POINT (-150.121532 62.404837)"
300007,,-150.115537,62.459963,,,0,0.100000,0.100000,"POINT (-150.115537 62.459963)"
300008,,-150.114946,62.325599,,,0,0.100000,0.100000,"POINT (-150.114946 62.325599)"
300009,,-150.114079,62.325189,,,0,0.100000,0.100000,"POINT (-150.114079 62.325189)"
300010,,-150.106895,62.321686,,,0,0.100000,0.100000,"POINT (-150.106895 62.321686)"
300011,,-150.102979,62.315283,,,0,0.100000,0.100000,"POINT (-150.102979 62.315283)"
300012,,-150.080574,62.150040,,,0,0.100000,0.100000,"POINT (-150.080574 62.150040)"
300013,,-150.076449,62.068845,,,0,0.100000,0.100000,"POINT (-150.076449 62.068845)"
300014,,-150.076253,62.166408,,,0,0.100000,0.100000,"POINT (-150.076253 62.166408)"
300015,,-150.075836,62.081358,,,0,0.100000,0.100000,"POINT (-150.075836 62.081358)"
300016,,-150.073386,61.856137,,,0,0.100000,0.100000,"POINT (-150.073386 61.856137)"
300017,,-150.071885,61.860821,,,0,0.100000,0.100000,"POINT (-150.071885 61.860821)"
300018,,-150.048176,61.756813,,,0,0.100000,0.100000,"POINT (-150.048176 61.756813)"
300019,,-150.045937,61.744586,,,0,0.100000,0.100000,"POINT (-150.045937 61.744586)"
300020,,-150.043792,61.745341,,,0,0.100000,0.100000,"POINT (-150.043792 61.745341)"
300021,,-150.043643,61.747439,,,0,0.100000,0.100000,"POINT (-150.043643 61.747439)"
300022,,-150.043025,61.746290,,,0,0.100000,0.100000,"POINT (-150.043025 61.746290)"
300023,,-150.042859,61.985503,,,0,0.100000,0.100000,"POINT (-150.042859 61.985503)"
300024,,-150.042098,61.980744,,,0,0.100000,0.100000,"POINT (-150.042098 61.980744)"
300025,,-150.041725,61.745269,,,0,0.100000,0.100000,"POINT (-150.041725 61.745269)"
300026,,-150.037378,61.742323,,,0,0.100000,0.100000,"POINT (-150.037378 61.742323)"
300027,,-150.033755,61.738189,,,0,0.100000,0.100000,"POINT (-150.033755 61.738189)"
300028,,-150.018455,62.606507,,,0,0.100000,0.100000,"POINT (-150.018455 62.606507)"
300029,,-150.016483,62.610000,,,0,0.100000,0.100000,"POINT (-150.016483 62.610000)"
300030,,-150.015981,62.611642,,,0,0.100000,0.100000,"POINT (-150.015981 62.611642)"
300031,,-150.013981,62.610707,,,0,0.100000,0.100000,"POINT (-150.013981 62.610707)"
300032,,-150.013222,62.615451,,,0,0.100000,0.100000,"POINT (-150.013222 62.615451)"
300033,,-150.012909,62.610760,,,0,0.100000,0.100000,"POINT (-150.012909 62.610760)"
300034,,-149.980557,61.174371,,,0,0.100000,0.100000,"POINT (-149.980557 61.174371)"
300035,,-149.942077,61.279760,,,0,0.100000,0.100000,"POINT (-149.942077 61.279760)"
300036,,-149.917743,61.174872,,,0,0.100000,0.100000,"POINT (-149.917743 61.174872)"
300037,,-149.916567,61.180553,,,0,0.100000,0.100000,"POINT (-149.916567 61.180553)"
300038,,-149.915410,61.178869,,,0,0.100000,0.100000,"POINT (-149.915410 61.178869)"
300039,,-149.912231,61.174876,,,0,0.100000,0.100000,"POINT (-149.912231 61.174876)"
300040,,-149.911910,61.174610,,,0,0.100000,0.100000,"POINT (-149.911910 61.174610)"
300041,,-149.903758,61.168617,,,0,0.100000,0.100000,"POINT (-149.903758 61.168617)"
300042,,-149.902980,61.220690,,,0,0.100000,0.100000,"POINT (-149.902980 61.220690)"
300043,,-149.891255,61.234698,,,0,0.100000,0.100000,"POINT (-149.891255 61.234698)"
300044,,-149.891168,61.234839,,,0,0.100000,0.100000,"POINT (-149.891168 61.234839)"
300045,,-149.891095,61.228916,,,0,0.100000,0.100000,"POINT (-149.891095 61.228916)"
300046,,-149.890887,61.232085,,,0,0.100000,0.100000,"POINT (-149.890887 61.232085)"
300047,,-149.890863,61.230942,,,0,0.100000,0.100000,"POINT (-149.890863 61.230942)"
300048,,-149.890542,61.223977,,,0,0.100000,0.100000,"POINT (-149.890542 61.223977)"
300049,,-149.890433,61.226685,,,0,0.100000,0.100000,"POINT (-149.890433 61.226685)"
300050,,-149.890245,61.226904,,,0,0.100000,0.100000,"POINT (-149.890245 61.226904)"
300051,,-149.889950,61.224100,,,0,0.100000,0.100000,"POINT (-149.889950 61.224100)"
300052,,-149.889721,61.225910,,,0,0.100000,0.100000,"POINT (-149.889721 61.225910)"
300053,,-149.888484,61.221849,,,0,0.100000,0.100000,"POINT (-149.888484 61.221849)"
300054,,-149.887444,61.235199,,,0,0.100000,0.100000,"POINT (-149.887444 61.235199)"
300055,,-149.887334,61.235810,,,0,0.100000,0.100000,"POINT (-149.887334 61.235810)"
300056,,-149.886730,61.224490,,,0,0.100000,0.100000,"POINT (-149.886730 61.224490)"
300057,,-149.885685,61.159578,,,0,0.100000,0.100000,"POINT (-149.885685 61.159578)"
300058,,-149.885534,61.243792,,,0,0.100000,0.100000,"POINT (-149.885534 61.243792)"
300059,,-149.885462,61.225239,,,0,0.100000,0.100000,"POINT (-149.885462 61.225239)"
300060,,-149.884810,61.225370,,,0,0.100000,0.100000,"POINT (-149.884810 61.225370)"
300061,,-149.884580,61.235919,,,0,0.100000,0.100000,"POINT (-149.884580 61.235919)"
300062,,-149.884409,61.224621,,,0,0.100000,0.100000,"POINT (-149.884409 61.224621)"
300063,,-149.884100,61.225540,,,0,0.100000,0.100000,"POINT (-149.884100 61.225540)"
300064,,-149.883429,61.240951,,,0,0.100000,0.100000,"POINT (-149.883429 61.240951)"
300065,,-149.880833,61.224727,,,0,0.100000,0.100000,"POINT (-149.880833 61.224727)"
300066,,-149.880270,61.225210,,,0,0.100000,0.100000,"POINT (-149.880270 61.225210)"
300067,,-149.879293,61.224881,,,0,0.100000,0.100000,"POINT (-149.879293 61.224881)"
300068,,-149.878620,61.155987,,,0,0.100000,0.100000,"POINT (-149.878620 61.155987)"
300069,,-149.878027,61.140910,,,0,0.100000,0.100000,"POINT (-149.878027 61.140910)"
300070,,-149.877941,61.225323,,,0,0.100000,0.100000,"POINT (-149.877941 61.225323)"
300071,,-149.874357,61.150963,,,0,0.100000,0.100000,"POINT (-149.874357 61.150963)"
300072,,-149.874244,61.150678,,,0,0.100000,0.100000,"POINT (-149.874244 61.150678)"
300073,,-149.872430,61.226550,,,0,0.100000,0.100000,"POINT (-149.872430 61.226550)"
300074,,-149.872175,61.133645,,,0,0.100000,0.100000,"POINT (-149.872175 61.133645)"
300075,,-149.872057,61.137894,,,0,0.100000,0.100000,"POINT (-149.872057 61.137894)"
300076,,-149.872013,61.138010,,,0,0.100000,0.100000,"POINT (-149.872013 61.138010)"
300077,,-149.871629,61.135422,,,0,0.100000,0.100000,"POINT (-149.871629 61.135422)"
300078,,-149.871552,61.134949,,,0,0.100000,0.100000,"POINT (-149.871552 61.134949)"
300079,,-149.871261,61.129598,,,0,0.100000,0.100000,"POINT (-149.871261 61.129598)"
300080,,-149.871219,61.129859,,,0,0.100000,0.100000,"POINT (-149.871219 61.129859)"
300081,,-149.871212,61.222366,,,0,0.100000,0.100000,"POINT (-149.871212 61.222366)"
300082,,-149.871129,61.129405,,,0,0.100000,0.100000,"POINT (-149.871129 61.129405)"
300083,,-149.871030,61.226420,,,0,0.100000,0.100000,"POINT (-149.871030 61.226420)"
300084,,-149.870905,61.130951,,,0,0.100000,0.100000,"POINT (-149.870905 61.130951)"
300085,,-149.870431,61.128851,,,0,0.100000,0.100000,"POINT (-149.870431 61.128851)"
300086,,-149.870026,61.129801,,,0,0.100000,0.100000,"POINT (-149.870026 61.129801)"
300087,,-149.869942,61.124633,,,0,0.100000,0.100000,"POINT (-149.869942 61.124633)"
300088,,-149.869940,61.226450,,,0,0.100000,0.100000,"POINT (-149.869940 61.226450)"
300089,,-149.869728,61.120930,,,0,0.100000,0.100000,"POINT (-149.869728 61.120930)"
300090,,-149.869478,61.119586,,,0,0.100000,0.100000,"POINT (-149.869478 61.119586)"
300091,,-149.868600,61.225910,,,0,0.100000,0.100000,"POINT (-149.868600 61.225910)"
300092,,-149.868385,61.115368,,,0,0.100000,0.100000,"POINT (-149.868385 61.115368)"
300093,,-149.864711,61.108338,,,0,0.100000,0.100000,"POINT (-149.864711 61.108338)"
300094,,-149.861129,61.224709,,,0,0.100000,0.100000,"POINT (-149.861129 61.224709)"
300095,,-149.859800,61.226200,,,0,0.100000,0.100000,"POINT (-149.859800 61.226200)"
300096,,-149.856280,61.225467,,,0,0.100000,0.100000,"POINT (-149.856280 61.225467)"
300097,,-149.854879,61.637243,,,0,0.100000,0.100000,"POINT (-149.854879 61.637243)"
300098,,-149.854604,61.225759,,,0,0.100000,0.100000,"POINT (-149.854604 61.225759)"
300099,,-149.847060,61.227100,,,0,0.100000,0.100000,"POINT (-149.847060 61.227100)"
300100,,-149.844690,61.227700,,,0,0.100000,0.100000,"POINT (-149.844690 61.227700)"
300101,,-149.839997,61.632230,,,0,0.100000,0.100000,"POINT (-149.839997 61.632230)"
300102,,-149.839152,61.223417,,,0,0.100000,0.100000,"POINT (-149.839152 61.223417)"
300103,,-149.835181,61.230696,,,0,0.100000,0.100000,"POINT (-149.835181 61.230696)"
300104,,-149.830052,61.231845,,,0,0.100000,0.100000,"POINT (-149.830052 61.231845)"
300105,,-149.828040,61.232400,,,0,0.100000,0.100000,"POINT (-149.828040 61.232400)"
300106,,-149.825740,61.233150,,,0,0.100000,0.100000,"POINT (-149.825740 61.233150)"
300107,,-149.821190,62.703170,,,0,0.100000,0.100000,"POINT (-149.821190 62.703170)"
300108,,-149.819800,61.624420,,,0,0.100000,0.100000,"POINT (-149.819800 61.624420)"
300109,,-149.817373,61.618552,,,0,0.100000,0.100000,"POINT (-149.817373 61.618552)"
300110,,-149.801650,61.618550,,,0,0.100000,0.100000,"POINT (-149.801650 61.618550)"
300111,,-149.799248,61.053818,,,0,0.100000,0.100000,"POINT (-149.799248 61.053818)"
300112,,-149.798451,61.239193,,,0,0.100000,0.100000,"POINT (-149.798451 61.239193)"
300113,,-149.795711,61.050321,,,0,0.100000,0.100000,"POINT (-149.795711 61.050321)"
300114,,-149.763161,61.254014,,,0,0.100000,0.100000,"POINT (-149.763161 61.254014)"
300115,,-149.762491,61.252003,,,0,0.100000,0.100000,"POINT (-149.762491 61.252003)"
300116,,-149.743598,61.268686,,,0,0.100000,0.100000,"POINT (-149.743598 61.268686)"
300117,,-149.733961,61.261962,,,0,0.100000,0.100000,"POINT (-149.733961 61.261962)"
300118,,-149.731501,61.262772,,,0,0.100000,0.100000,"POINT (-149.731501 61.262772)"
300119,,-149.731238,61.263027,,,0,0.100000,0.100000,"POINT (-149.731238 61.263027)"
300120,,-149.730086,61.263856,,,0,0.100000,0.100000,"POINT (-149.730086 61.263856)"
300121,,-149.726365,61.267400,,,0,0.100000,0.100000,"POINT (-149.726365 61.267400)"
300122,,-149.726097,61.267734,,,0,0.100000,0.100000,"POINT (-149.726097 61.267734)"
300123,,-149.723781,61.269343,,,0,0.100000,0.100000,"POINT (-149.723781 61.269343)"
300124,,-149.723211,61.270021,,,0,0.100000,0.100000,"POINT (-149.723211 61.270021)"
300125,,-149.722377,61.270959,,,0,0.100000,0.100000,"POINT (-149.722377 61.270959)"
300126,,-149.722142,61.271202,,,0,0.100000,0.100000,"POINT (-149.722142 61.271202)"
300127,,-149.721896,61.260970,,,0,0.100000,0.100000,"POINT (-149.721896 61.260970)"
300128,,-149.717546,61.262055,,,0,0.100000,0.100000,"POINT (-149.717546 61.262055)"
300129,,-149.716644,61.262378,,,0,0.100000,0.100000,"POINT (-149.716644 61.262378)"
300130,,-149.715775,61.262723,,,0,0.100000,0.100000,"POINT (-149.715775 61.262723)"
300131,,-149.715658,61.264509,,,0,0.100000,0.100000,"POINT (-149.715658 61.264509)"
300132,,-149.715289,61.272628,,,0,0.100000,0.100000,"POINT (-149.715289 61.272628)"
300133,,-149.713960,61.263411,,,0,0.100000,0.100000,"POINT (-149.713960 61.263411)"
300134,,-149.713925,61.269984,,,0,0.100000,0.100000,"POINT (-149.713925 61.269984)"
300135,,-149.713441,62.742215,,,0,0.100000,0.100000,"POINT (-149.713441 62.742215)"
300136,,-149.713083,61.271213,,,0,0.100000,0.100000,"POINT (-149.713083 61.271213)"
300137,,-149.712783,61.263716,,,0,0.100000,0.100000,"POINT (-149.712783 61.263716)"
300138,,-149.712612,61.271791,,,0,0.100000,0.100000,"POINT (-149.712612 61.271791)"
300139,,-149.712091,61.272025,,,0,0.100000,0.100000,"POINT (-149.712091 61.272025)"
300140,,-149.711201,61.256370,,,0,0.100000,0.100000,"POINT (-149.711201 61.256370)"
300141,,-149.710934,61.272692,,,0,0.100000,0.100000,"POINT (-149.710934 61.272692)"
300142,,-149.710799,61.258685,,,0,0.100000,0.100000,"POINT (-149.710799 61.258685)"
300143,,-149.710792,61.250102,,,0,0.100000,0.100000,"POINT (-149.710792 61.250102)"
300144,,-149.710770,61.252856,,,0,0.100000,0.100000,"POINT (-149.710770 61.252856)"
300145,,-149.710769,61.253384,,,0,0.100000,0.100000,"POINT (-149.710769 61.253384)"
300146,,-149.710765,61.256509,,,0,0.100000,0.100000,"POINT (-149.710765 61.256509)"
300147,,-149.710708,61.250531,,,0,0.100000,0.100000,"POINT (-149.710708 61.250531)"
300148,,-149.710513,61.264101,,,0,0.100000,0.100000,"POINT (-149.710513 61.264101)"
300149,,-149.710329,61.272951,,,0,0.100000,0.100000,"POINT (-149.710329 61.272951)"
300150,,-149.709987,61.264146,,,0,0.100000,0.100000,"POINT (-149.709987 61.264146)"
300151,,-149.709700,61.273177,,,0,0.100000,0.100000,"POINT (-149.709700 61.273177)"
300152,,-149.709501,61.264184,,,0,0.100000,0.100000,"POINT (-149.709501 61.264184)"
300153,,-149.709459,61.271111,,,0,0.100000,0.100000,"POINT (-149.709459 61.271111)"
300154,,-149.709231,61.245579,,,0,0.100000,0.100000,"POINT (-149.709231 61.245579)"
300155,,-149.709173,61.245594,,,0,0.100000,0.100000,"POINT (-149.709173 61.245594)"
300156,,-149.709153,61.270198,,,0,0.100000,0.100000,"POINT (-149.709153 61.270198)"
300157,,-149.708986,61.269733,,,0,0.100000,0.100000,"POINT (-149.708986 61.269733)"
300158,,-149.708805,61.268033,,,0,0.100000,0.100000,"POINT (-149.708805 61.268033)"
300159,,-149.708341,61.268589,,,0,0.100000,0.100000,"POINT (-149.708341 61.268589)"
300160,,-149.708036,61.273617,,,0,0.100000,0.100000,"POINT (-149.708036 61.273617)"
300161,,-149.707921,61.265360,,,0,0.100000,0.100000,"POINT (-149.707921 61.265360)"
300162,,-149.706765,61.264009,,,0,0.100000,0.100000,"POINT (-149.706765 61.264009)"
300163,,-149.706425,61.273965,,,0,0.100000,0.100000,"POINT (-149.706425 61.273965)"
300164,,-149.706215,61.263937,,,0,0.100000,0.100000,"POINT (-149.706215 61.263937)"
300165,,-149.706206,61.264465,,,0,0.100000,0.100000,"POINT (-149.706206 61.264465)"
300166,,-149.705742,61.264504,,,0,0.100000,0.100000,"POINT (-149.705742 61.264504)"
300167,,-149.705602,61.274070,,,0,0.100000,0.100000,"POINT (-149.705602 61.274070)"
300168,,-149.705181,61.263864,,,0,0.100000,0.100000,"POINT (-149.705181 61.263864)"
300169,,-149.705132,61.264557,,,0,0.100000,0.100000,"POINT (-149.705132 61.264557)"
300170,,-149.704793,61.269604,,,0,0.100000,0.100000,"POINT (-149.704793 61.269604)"
300171,,-149.704703,61.268871,,,0,0.100000,0.100000,"POINT (-149.704703 61.268871)"
300172,,-149.704690,61.270058,,,0,0.100000,0.100000,"POINT (-149.704690 61.270058)"
300173,,-149.704569,61.269759,,,0,0.100000,0.100000,"POINT (-149.704569 61.269759)"
300174,,-149.704484,61.274164,,,0,0.100000,0.100000,"POINT (-149.704484 61.274164)"
300175,,-149.704215,61.269297,,,0,0.100000,0.100000,"POINT (-149.704215 61.269297)"
300176,,-149.703351,61.263743,,,0,0.100000,0.100000,"POINT (-149.703351 61.263743)"
300177,,-149.702945,61.265778,,,0,0.100000,0.100000,"POINT (-149.702945 61.265778)"
300178,,-149.701839,61.274154,,,0,0.100000,0.100000,"POINT (-149.701839 61.274154)"
300179,,-149.701430,61.264857,,,0,0.100000,0.100000,"POINT (-149.701430 61.264857)"
300180,,-149.701191,61.264878,,,0,0.100000,0.100000,"POINT (-149.701191 61.264878)"
300181,,-149.700844,61.272593,,,0,0.100000,0.100000,"POINT (-149.700844 61.272593)"
300182,,-149.700416,61.271387,,,0,0.100000,0.100000,"POINT (-149.700416 61.271387)"
300183,,-149.700301,61.262552,,,0,0.100000,0.100000,"POINT (-149.700301 61.262552)"
300184,,-149.700071,61.270540,,,0,0.100000,0.100000,"POINT (-149.700071 61.270540)"
300185,,-149.700017,61.273951,,,0,0.100000,0.100000,"POINT (-149.700017 61.273951)"
300186,,-149.699360,61.264978,,,0,0.100000,0.100000,"POINT (-149.699360 61.264978)"
300187,,-149.698220,61.263938,,,0,0.100000,0.100000,"POINT (-149.698220 61.263938)"
300188,,-149.697751,61.273460,,,0,0.100000,0.100000,"POINT (-149.697751 61.273460)"
300189,,-149.696056,61.272864,,,0,0.100000,0.100000,"POINT (-149.696056 61.272864)"
300190,,-149.694314,61.266094,,,0,0.100000,0.100000,"POINT (-149.694314 61.266094)"
300191,,-149.693700,61.266515,,,0,0.100000,0.100000,"POINT (-149.693700 61.266515)"
300192,,-149.693473,61.271202,,,0,0.100000,0.100000,"POINT (-149.693473 61.271202)"
300193,,-149.693361,61.266866,,,0,0.100000,0.100000,"POINT (-149.693361 61.266866)"
300194,,-149.693087,61.270764,,,0,0.100000,0.100000,"POINT (-149.693087 61.270764)"
300195,,-149.692792,61.270310,,,0,0.100000,0.100000,"POINT (-149.692792 61.270310)"
300196,,-149.692746,61.267739,,,0,0.100000,0.100000,"POINT (-149.692746 61.267739)"
300197,,-149.692643,61.269971,,,0,0.100000,0.100000,"POINT (-149.692643 61.269971)"
300198,,-149.692558,61.268163,,,0,0.100000,0.100000,"POINT (-149.692558 61.268163)"
300199,,-149.692483,61.268511,,,0,0.100000,0.100000,"POINT (-149.692483 61.268511)"
300200,,-149.692444,61.269049,,,0,0.100000,0.100000,"POINT (-149.692444 61.269049)"
300201,,-149.692135,62.761878,,,0,0.100000,0.100000,"POINT (-149.692135 62.761878)"
300202,,-149.650434,62.819000,,,0,0.100000,0.100000,"POINT (-149.650434 62.819000)"
300203,,-149.643998,62.973195,,,0,0.100000,0.100000,"POINT (-149.643998 62.973195)"
300204,,-149.642014,62.823977,,,0,0.100000,0.100000,"POINT (-149.642014 62.823977)"
300205,,-149.636223,60.997600,,,0,0.100000,0.100000,"POINT (-149.636223 60.997600)"
300206,,-149.631720,61.583300,,,0,0.100000,0.100000,"POINT (-149.631720 61.583300)"
300207,,-149.630627,62.990067,,,0,0.100000,0.100000,"POINT (-149.630627 62.990067)"
300208,,-149.614050,61.323026,,,0,0.100000,0.100000,"POINT (-149.614050 61.323026)"
300209,,-149.602401,61.352032,,,0,0.100000,0.100000,"POINT (-149.602401 61.352032)"
300210,,-149.594184,61.581670,,,0,0.100000,0.100000,"POINT (-149.594184 61.581670)"
300211,,-149.591340,62.885220,,,0,0.100000,0.100000,"POINT (-149.591340 62.885220)"
300212,,-149.589822,62.885204,,,0,0.100000,0.100000,"POINT (-149.589822 62.885204)"
300213,,-149.587162,62.883652,,,0,0.100000,0.100000,"POINT (-149.587162 62.883652)"
300214,,-149.587099,62.884190,,,0,0.100000,0.100000,"POINT (-149.587099 62.884190)"
300215,,-149.586875,62.885875,,,0,0.100000,0.100000,"POINT (-149.586875 62.885875)"
300216,,-149.586286,62.890659,,,0,0.100000,0.100000,"POINT (-149.586286 62.890659)"
300217,,-149.577821,61.358377,,,0,0.100000,0.100000,"POINT (-149.577821 61.358377)"
300218,,-149.575203,61.354034,,,0,0.100000,0.100000,"POINT (-149.575203 61.354034)"
300219,,-149.575047,63.062256,,,0,0.100000,0.100000,"POINT (-149.575047 63.062256)"
300220,,-149.530291,60.984601,,,0,0.100000,0.100000,"POINT (-149.530291 60.984601)"
300221,,-149.513019,61.404384,,,0,0.100000,0.100000,"POINT (-149.513019 61.404384)"
300222,,-149.510864,61.408281,,,0,0.100000,0.100000,"POINT (-149.510864 61.408281)"
300223,,-149.510535,61.409032,,,0,0.100000,0.100000,"POINT (-149.510535 61.409032)"
300224,,-149.505429,60.985667,,,0,0.100000,0.100000,"POINT (-149.505429 60.985667)"
300225,,-149.499732,61.416866,,,0,0.100000,0.100000,"POINT (-149.499732 61.416866)"
300226,,-149.498285,61.417300,,,0,0.100000,0.100000,"POINT (-149.498285 61.417300)"
300227,,-149.495700,61.418150,,,0,0.100000,0.100000,"POINT (-149.495700 61.418150)"
300228,,-149.441040,61.580620,,,0,0.100000,0.100000,"POINT (-149.441040 61.580620)"
300229,,-149.438755,60.121467,,,0,0.100000,0.100000,"POINT (-149.438755 60.121467)"
300230,,-149.436030,63.162760,,,0,0.100000,0.100000,"POINT (-149.436030 63.162760)"
300231,,-149.431808,60.128652,,,0,0.100000,0.100000,"POINT (-149.431808 60.128652)"
300232,,-149.428777,60.122907,,,0,0.100000,0.100000,"POINT (-149.428777 60.122907)"
300233,,-149.427844,60.127180,,,0,0.100000,0.100000,"POINT (-149.427844 60.127180)"
300234,,-149.427566,60.119718,,,0,0.100000,0.100000,"POINT (-149.427566 60.119718)"
300235,,-149.426100,60.132595,,,0,0.100000,0.100000,"POINT (-149.426100 60.132595)"
300236,,-149.425852,60.131660,,,0,0.100000,0.100000,"POINT (-149.425852 60.131660)"
300237,,-149.425835,60.132552,,,0,0.100000,0.100000,"POINT (-149.425835 60.132552)"
300238,,-149.425692,60.133362,,,0,0.100000,0.100000,"POINT (-149.425692 60.133362)"
300239,,-149.425384,60.120301,,,0,0.100000,0.100000,"POINT (-149.425384 60.120301)"
300240,,-149.425155,60.134643,,,0,0.100000,0.100000,"POINT (-149.425155 60.134643)"
300241,,-149.422015,60.137482,,,0,0.100000,0.100000,"POINT (-149.422015 60.137482)"
300242,,-149.384367,61.454814,,,0,0.100000,0.100000,"POINT (-149.384367 61.454814)"
300243,,-149.380974,60.187066,,,0,0.100000,0.100000,"POINT (-149.380974 60.187066)"
300244,,-149.370446,60.427600,,,0,0.100000,0.100000,"POINT (-149.370446 60.427600)"
300245,,-149.369774,60.419016,,,0,0.100000,0.100000,"POINT (-149.369774 60.419016)"
300246,,-149.369351,60.417718,,,0,0.100000,0.100000,"POINT (-149.369351 60.417718)"
300247,,-149.367854,60.485612,,,0,0.100000,0.100000,"POINT (-149.367854 60.485612)"
300248,,-149.366182,61.463450,,,0,0.100000,0.100000,"POINT (-149.366182 61.463450)"
300249,,-149.366136,60.486563,,,0,0.100000,0.100000,"POINT (-149.366136 60.486563)"
300250,,-149.360640,61.462470,,,0,0.100000,0.100000,"POINT (-149.360640 61.462470)"
300251,,-149.358123,60.929115,,,0,0.100000,0.100000,"POINT (-149.358123 60.929115)"
300252,,-149.351602,60.256031,,,0,0.100000,0.100000,"POINT (-149.351602 60.256031)"
300253,,-149.351360,60.249212,,,0,0.100000,0.100000,"POINT (-149.351360 60.249212)"
300254,,-149.286426,63.227206,,,0,0.100000,0.100000,"POINT (-149.286426 63.227206)"
300255,,-149.274284,63.233190,,,0,0.100000,0.100000,"POINT (-149.274284 63.233190)"
300256,,-149.272133,63.233940,,,0,0.100000,0.100000,"POINT (-149.272133 63.233940)"
300257,,-149.271518,63.232728,,,0,0.100000,0.100000,"POINT (-149.271518 63.232728)"
300258,,-149.270653,63.232338,,,0,0.100000,0.100000,"POINT (-149.270653 63.232338)"
300259,,-149.266078,63.236652,,,0,0.100000,0.100000,"POINT (-149.266078 63.236652)"
300260,,-149.250922,64.242542,,,0,0.100000,0.100000,"POINT (-149.250922 64.242542)"
300261,,-149.250344,64.242983,,,0,0.100000,0.100000,"POINT (-149.250344 64.242983)"
300262,,-149.248011,64.244560,,,0,0.100000,0.100000,"POINT (-149.248011 64.244560)"
300263,,-149.247744,64.246068,,,0,0.100000,0.100000,"POINT (-149.247744 64.246068)"
300264,,-149.245888,61.548569,,,0,0.100000,0.100000,"POINT (-149.245888 61.548569)"
300265,,-149.244138,61.483253,,,0,0.100000,0.100000,"POINT (-149.244138 61.483253)"
300266,,-149.243959,64.244383,,,0,0.100000,0.100000,"POINT (-149.243959 64.244383)"
300267,,-149.240566,64.151930,,,0,0.100000,0.100000,"POINT (-149.240566 64.151930)"
300268,,-149.238902,64.148439,,,0,0.100000,0.100000,"POINT (-149.238902 64.148439)"
300269,,-149.234280,61.546850,,,0,0.100000,0.100000,"POINT (-149.234280 61.546850)"
300270,,-149.233428,61.538742,,,0,0.100000,0.100000,"POINT (-149.233428 61.538742)"
300271,,-149.232996,61.539497,,,0,0.100000,0.100000,"POINT (-149.232996 61.539497)"
300272,,-149.229677,61.547416,,,0,0.100000,0.100000,"POINT (-149.229677 61.547416)"
300273,,-149.225261,64.247865,,,0,0.100000,0.100000,"POINT (-149.225261 64.247865)"
300274,,-149.186861,64.283066,,,0,0.100000,0.100000,"POINT (-149.186861 64.283066)"
300275,,-149.184949,64.291025,,,0,0.100000,0.100000,"POINT (-149.184949 64.291025)"
300276,,-149.180626,64.283262,,,0,0.100000,0.100000,"POINT (-149.180626 64.283262)"
300277,,-149.178127,64.283340,,,0,0.100000,0.100000,"POINT (-149.178127 64.283340)"
300278,,-149.175286,60.944470,,,0,0.100000,0.100000,"POINT (-149.175286 60.944470)"
300279,,-149.173716,64.283458,,,0,0.100000,0.100000,"POINT (-149.173716 64.283458)"
300280,,-149.172402,64.283321,,,0,0.100000,0.100000,"POINT (-149.172402 64.283321)"
300281,,-149.170530,64.291447,,,0,0.100000,0.100000,"POINT (-149.170530 64.291447)"
300282,,-149.160307,64.072587,,,0,0.100000,0.100000,"POINT (-149.160307 64.072587)"
300283,,-149.160093,61.562780,,,0,0.100000,0.100000,"POINT (-149.160093 61.562780)"
300284,,-149.159404,64.279998,,,0,0.100000,0.100000,"POINT (-149.159404 64.279998)"
300285,,-149.155414,64.283046,,,0,0.100000,0.100000,"POINT (-149.155414 64.283046)"
300286,,-149.154062,64.289398,,,0,0.100000,0.100000,"POINT (-149.154062 64.289398)"
300287,,-149.151317,64.288702,,,0,0.100000,0.100000,"POINT (-149.151317 64.288702)"
300288,,-149.150847,64.286477,,,0,0.100000,0.100000,"POINT (-149.150847 64.286477)"
300289,,-149.145788,64.289330,,,0,0.100000,0.100000,"POINT (-149.145788 64.289330)"
300290,,-149.145492,64.056200,,,0,0.100000,0.100000,"POINT (-149.145492 64.056200)"
300291,,-149.144495,64.358770,,,0,0.100000,0.100000,"POINT (-149.144495 64.358770)"
300292,,-149.140627,60.561624,,,0,0.100000,0.100000,"POINT (-149.140627 60.561624)"
300293,,-149.129940,61.585070,,,0,0.100000,0.100000,"POINT (-149.129940 61.585070)"
300294,,-149.126208,63.327290,,,0,0.100000,0.100000,"POINT (-149.126208 63.327290)"
300295,,-149.118592,63.331486,,,0,0.100000,0.100000,"POINT (-149.118592 63.331486)"
