link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,vdf_fftt,vdf_toll,link_type,vdf_alpha,vdf_beta,vdf_plf,lanes,capacity,ref_volume,obs_volume,geometry
22573,22,5169,1,389.628597358579,0.24210458781772592,15,9.32056788,1.5585143894343159,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.647404 41.7870061)"
22641,22,7125,1,457.8099961938992,0.28447065020064083,15,9.32056788,1.8312399847755967,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6448307 41.7797721)"
22673,22,7257,1,357.97788840617096,0.22243770017906161,15,9.32056788,1.4319115536246836,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6461904 41.7870241)"
22681,22,7433,1,132.23982772173858,0.08217022364555569,15,9.32056788,0.5289593108869542,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6449829 41.7850409)"
22683,22,7434,1,44.609351420239676,0.027719034772167275,15,9.32056788,0.17843740568095867,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6449625 41.7841899)"
22685,22,7435,1,150.74095005597786,0.09366631666147482,15,9.32056788,0.6029638002239114,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6449871 41.7852107)"
22643,22,8111,1,487.80114848637646,0.30310633457589853,15,9.32056788,1.9512045939455056,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.641302 41.7870963)"
22675,22,8196,1,266.469033244328,0.16557659241945644,15,9.32056788,1.0658761329773119,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6449523 41.7862574)"
22645,22,12635,1,258.9935860794732,0.16093155335694956,15,9.32056788,1.0359743443178926,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6448919 41.781565)"
22647,22,12729,1,458.4852722182267,0.2848902483118712,15,9.32056788,1.8339410888729066,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6447162 41.7797741)"
