node_id,zone_id,x_coord,y_coord,geometry
1,1,-122.70482785539352,45.60416671049565,POINT (-122.70482785539352 45.60416671049565)
2,2,-122.56996543929962,45.57126288326852,POINT (-122.56996543929962 45.57126288326852)
3,3,-122.60787316976742,45.45532665000001,POINT (-122.60787316976742 45.45532665000001)
4,4,-122.58970925148516,45.45455315049506,POINT (-122.58970925148516 45.45455315049506)
5,5,-122.55866265555558,45.45054340404041,POINT (-122.55866265555558 45.45054340404041)
6,6,-122.62710734081634,45.45675800408163,POINT (-122.62710734081634 45.45675800408163)
7,7,-122.75148265781256,45.429879345312486,POINT (-122.75148265781256 45.429879345312486)
8,8,-122.75607916041666,45.44604312812499,POINT (-122.75607916041666 45.44604312812499)
9,9,-122.75268802127658,45.47556366170213,POINT (-122.75268802127658 45.47556366170213)
10,10,-122.75325647962964,45.459216588888886,POINT (-122.75325647962964 45.459216588888886)
11,11,-122.65564174468084,45.57030883617018,POINT (-122.65564174468084 45.57030883617018)
12,12,-122.63990623529408,45.56803202805428,POINT (-122.63990623529408 45.56803202805428)
13,13,-122.6682766111111,45.57582799166669,POINT (-122.6682766111111 45.57582799166669)
14,14,-122.68345910510212,45.57354193877549,POINT (-122.68345910510212 45.57354193877549)
15,15,-122.68413854948452,45.5660604257732,POINT (-122.68413854948452 45.5660604257732)
16,16,-122.69942071100002,45.57289681100001,POINT (-122.69942071100002 45.57289681100001)
17,17,-122.74921366124391,45.57078523875597,POINT (-122.74921366124391 45.57078523875597)
18,18,-122.77042313362074,45.544471118965504,POINT (-122.77042313362074 45.544471118965504)
19,19,-122.46498952857148,45.55514817750001,POINT (-122.46498952857148 45.55514817750001)
20,20,-122.70280753307092,45.55893048425197,POINT (-122.70280753307092 45.55893048425197)
21,21,-122.82154347662336,45.55456531233764,POINT (-122.82154347662336 45.55456531233764)
22,22,-122.68418919493674,45.58074939113925,POINT (-122.68418919493674 45.58074939113925)
23,23,-122.70450028928563,45.58336123511904,POINT (-122.70450028928563 45.58336123511904)
24,24,-122.72752014426226,45.57858684836061,POINT (-122.72752014426226 45.57858684836061)
25,25,-122.75373633303568,45.6017020013393,POINT (-122.75373633303568 45.6017020013393)
26,26,-122.68843289259264,45.61625648765431,POINT (-122.68843289259264 45.61625648765431)
27,27,-122.75726294333327,45.59104429333334,POINT (-122.75726294333327 45.59104429333334)
28,28,-122.72131656571428,45.58704056285716,POINT (-122.72131656571428 45.58704056285716)
29,29,-122.74330296906476,45.58851297841726,POINT (-122.74330296906476 45.58851297841726)
30,30,-122.68246485940593,45.55955370198023,POINT (-122.68246485940593 45.55955370198023)
31,31,-122.66688998849553,45.56631353097343,POINT (-122.66688998849553 45.56631353097343)
32,32,-122.62631580784311,45.567668727450986,POINT (-122.62631580784311 45.567668727450986)
33,33,-122.66791099805826,45.558789825242734,POINT (-122.66791099805826 45.558789825242734)
34,34,-122.77205168155336,45.51450171359222,POINT (-122.77205168155336 45.51450171359222)
35,35,-122.78190316000004,45.5262140211111,POINT (-122.78190316000004 45.5262140211111)
36,36,-122.67734901304352,45.5190010819876,POINT (-122.67734901304352 45.5190010819876)
37,37,-122.56246700793648,45.55137444285713,POINT (-122.56246700793648 45.55137444285713)
38,38,-122.54995270185184,45.55405929444445,POINT (-122.54995270185184 45.55405929444445)
39,39,-122.5276958464286,45.55088248035715,POINT (-122.5276958464286 45.55088248035715)
40,40,-122.55416233870972,45.54048345483872,POINT (-122.55416233870972 45.54048345483872)
41,41,-122.51009299836066,45.54830361147541,POINT (-122.51009299836066 45.54830361147541)
42,42,-122.57066661641792,45.558807383582106,POINT (-122.57066661641792 45.558807383582106)
43,43,-122.46618818015877,45.4757877174603,POINT (-122.46618818015877 45.4757877174603)
44,44,-122.60471668400004,45.543527430666686,POINT (-122.60471668400004 45.543527430666686)
45,45,-122.59206474390244,45.55096891544716,POINT (-122.59206474390244 45.55096891544716)
46,46,-122.58878273798447,45.54233369534884,POINT (-122.58878273798447 45.54233369534884)
47,47,-122.60772770416672,45.55633497500001,POINT (-122.60772770416672 45.55633497500001)
48,48,-122.58888523199998,45.55904241399999,POINT (-122.58888523199998 45.55904241399999)
49,49,-122.62437849619047,45.55540356666664,POINT (-122.62437849619047 45.55540356666664)
50,50,-122.6164867111111,45.54342972222222,POINT (-122.6164867111111 45.54342972222222)
51,51,-122.61663592413794,45.535189164367786,POINT (-122.61663592413794 45.535189164367786)
52,52,-122.60501469390246,45.534228114634125,POINT (-122.60501469390246 45.534228114634125)
53,53,-122.64543119238095,45.55550411047618,POINT (-122.64543119238095 45.55550411047618)
54,54,-122.6556490888889,45.55884441527778,POINT (-122.6556490888889 45.55884441527778)
55,55,-122.65614961818184,45.5519966439394,POINT (-122.65614961818184 45.5519966439394)
56,56,-122.66953099381442,45.55144917422682,POINT (-122.66953099381442 45.55144917422682)
57,57,-122.60750679444445,45.56583644722224,POINT (-122.60750679444445 45.56583644722224)
58,58,-122.57171275315316,45.541971769369376,POINT (-122.57171275315316 45.541971769369376)
59,59,-122.69309463773584,45.52962873962266,POINT (-122.69309463773584 45.52962873962266)
60,60,-122.68712498846158,45.5299411525641,POINT (-122.68712498846158 45.5299411525641)
61,61,-122.67783081532848,45.5274504708029,POINT (-122.67783081532848 45.5274504708029)
62,62,-122.6892718054945,45.520716989010985,POINT (-122.6892718054945 45.520716989010985)
63,63,-122.70261970377356,45.53040068490564,POINT (-122.70261970377356 45.53040068490564)
64,64,-122.69495523599998,45.526929428,POINT (-122.69495523599998 45.526929428)
65,65,-122.6703968215278,45.54393424027777,POINT (-122.6703968215278 45.54393424027777)
66,66,-122.66637514523812,45.53386248904759,POINT (-122.66637514523812 45.53386248904759)
67,67,-122.68079579484538,45.551638814433,POINT (-122.68079579484538 45.551638814433)
68,68,-122.70089407142856,45.5378726095238,POINT (-122.70089407142856 45.5378726095238)
69,69,-122.70910054695648,45.52100169913045,POINT (-122.70910054695648 45.52100169913045)
70,70,-122.69964150123457,45.51166014691357,POINT (-122.69964150123457 45.51166014691357)
71,71,-122.73136074583329,45.50892811736112,POINT (-122.73136074583329 45.50892811736112)
72,72,-122.63588196263738,45.556573088461526,POINT (-122.63588196263738 45.556573088461526)
73,73,-122.6383403704698,45.52567811610739,POINT (-122.6383403704698 45.52567811610739)
74,74,-122.63896612708334,45.54352208124998,POINT (-122.63896612708334 45.54352208124998)
75,75,-122.6396297,45.535184999999984,POINT (-122.6396297 45.535184999999984)
76,76,-122.62381423529402,45.52744682352941,POINT (-122.62381423529402 45.52744682352941)
